CELLID,LAT,LON,MONTH,DAY,AEZID,PHIHOXsd2,CRFVOLsd2,SNDPPTsd2,CLYPPTsd2,SLTPPTsd2,CECsd2,NTOxd1,EACKCLsd2,DRAINFAO,BLDsd2,ORCDRCsd2,Country
4565,7.625,11.125,3,11,9,56.54847169,16.01499631,50.76350078,25.41178399,23.81832336,11.87298205,2.145678111,2.468404819,4.69122347,1225.04,25.25674015,Nigeria
4566,7.625,11.375,3,17,9,57.30858126,16.94172609,51.5060241,24.96754364,23.52479305,11.48586181,2.093245225,1.778065437,4.79968855,1237.82,22.9831981,Nigeria
4567,7.625,11.625,3,19,9,57.34908674,18.58956507,50.50798591,25.87861414,23.61471046,11.47219264,2.226328115,2.03137101,4.83872553,1237.51,26.32787288,Nigeria
4568,7.625,12.125,3,22,9,57.55118433,17.39726252,44.96492091,31.44717646,23.57618228,12.35800344,1.897782148,3.119088929,4.817392017,1250.41,26.44078354,Cameroun
4569,7.625,12.375,7,18,9,57.60987209,15.7805018,45.59954083,31.55657593,22.84371925,12.40997048,1.701350606,2.730261361,4.784273532,1257.23,21.86569367,Cameroun
4570,7.625,12.625,3,21,9,56.26363636,18.92522523,40.91244881,33.81965602,25.26404586,14.56412776,2.054771252,3.093052547,4.879361179,1221.99,30.36764947,Cameroun
4571,7.625,12.875,3,21,9,56.13252519,14.04169056,40.4608076,34.13965108,25.39593742,12.76181505,1.959380947,2.569858547,4.84511426,1237.86,23.5054468,Cameroun
4572,7.625,13.125,3,22,9,56.63879324,13.29144122,42.07984916,33.58796524,24.32931628,11.98188228,1.880977207,2.782612068,4.93720282,1255.23,23.56263322,Cameroun
4573,7.625,13.375,3,20,9,56.65292913,12.99942646,39.32158951,34.85096272,25.83637853,14.72585006,1.937201882,2.40186799,4.920032773,1245.54,25.54731667,Cameroun
4574,7.625,13.625,3,20,9,56.78183904,12.09695132,39.07670874,35.01106376,25.91017866,13.26192427,1.647007456,2.154334136,4.784789379,1225.28,22.70095066,Cameroun
4575,7.625,13.875,3,21,9,57.10831626,13.48193363,40.57550184,34.13232282,25.29078247,11.1824662,1.530707741,2.404786138,4.850225317,1221.13,21.7919705,Cameroun
4576,7.625,14.125,3,22,9,57.67180075,12.46845814,41.19728003,33.88218909,24.92610192,10.02179256,1.347797148,2.370819928,4.699819761,1239.18,18.77609372,Cameroun
4577,7.625,14.625,3,28,9,59.13404936,12.03705829,44.18209396,32.09945068,23.71886529,10.00024596,1.189900794,1.283868723,4.255718619,1261.07,16.54193654,Cameroun
4578,7.625,15.375,4,8,9,58.62318722,9.528144203,50.79803359,23.12429332,26.0738222,8.057517411,0.86704367,0.108552033,4.100040967,1244.41,12.02507169,Cameroun
4579,7.625,15.625,4,10,9,59.5596556,11.50840508,50.66847068,25.04838048,24.28265683,9.078392784,1.084936284,0.251012869,3.999425994,1244.81,14.46059861,Tchad
4580,7.625,15.875,4,11,9,59.07207872,14.52521525,49.48446084,26.2802788,24.24387044,10.29126691,1.349765559,0.160877237,4.52701927,1245.89,21.78089381,Tchad
4581,7.625,16.125,4,11,9,59.75922888,10.41944217,55.81796555,21.85233798,22.32936833,7.040360952,0.860789335,0.024194973,3.999507793,1244.45,10.89663659,Tchad
4582,7.625,16.375,4,12,9,60.76090865,10.13498938,51.70509887,22.42269979,25.87718581,8.369668246,0.785310344,0.017631327,3.355940513,1210.19,8.488151659,Republique centrafricaine
4583,7.625,16.625,4,12,9,59.5928964,8.192519071,50.05659913,23.24993848,26.6937905,7.165696005,0.729795012,0.003237777,3.692067919,1218.31,7.645230088,Republique centrafricaine
4584,7.625,17.125,4,12,9,59.87376339,7.912190336,49.7555392,24.43684081,25.79772709,8.279290328,0.927932056,0.000455249,3.346987164,1219.24,11.42392282,Republique centrafricaine
4585,7.625,18.625,4,12,9,58.20162668,6.121350142,54.46376576,24.38519723,21.149329,9.020008133,1.042193085,0.00137144,3.049613664,1230.32,14.61228142,Republique centrafricaine
4586,7.625,24.125,7,26,9,59.57892579,13.00336203,45.01836818,27.50717507,27.47527675,8.453546535,1.078697906,0.805130627,3.754325543,1299.46,14.88519885,Republique centrafricaine
4587,7.625,26.125,7,21,9,59.40532569,12.09078247,54.69004506,24.98025399,20.32920934,5.937238837,1.022247028,2.139886029,4.739860713,1322.77,11.68381811,Soudan
4588,7.625,27.875,7,15,9,58.60622441,10.01719902,56.3005733,23.28230958,20.40704341,7.105896806,0.666668632,0.040553263,3.823259623,1291.85,8.762407862,Soudan
4589,7.625,28.125,7,14,9,60.19903231,11.68599311,53.80826636,23.60767591,22.58430376,10.40708545,0.73006577,0.002037596,3.650565852,1319.04,10.59578481,Soudan
4590,7.625,28.375,7,14,9,60.41797035,9.415595053,57.56253583,21.34662954,21.09263658,10.07306086,0.716461135,0.000108968,3.425341961,1313.7,9.908592022,Soudan
4591,7.625,28.625,7,11,9,62.02393246,4.856323252,51.60437669,29.1531022,19.24366855,16.32185886,0.841063519,0.000410045,2.132776002,1308.97,10.19441029,Soudan
4592,7.625,28.875,7,9,9,62.25542899,2.942063427,51.28509383,27.74407932,20.97451446,15.19093665,0.907843563,0.051376749,2.236335327,1285.16,12.40063919,Soudan
