FID,LAT,LON,MONTH,DAY
5360,6.375,36.875,2,18
5361,6.375,37.125,2,21
5362,6.375,37.375,2,18
5363,6.375,37.625,1,26
5364,6.375,37.875,2,18
5365,6.375,38.125,2,18
5366,6.375,38.375,2,5
5367,6.375,38.625,2,3
5368,6.375,38.875,2,9
5369,6.375,39.125,2,12
5370,6.375,39.375,2,18
5371,6.375,39.625,3,10
5372,6.375,39.875,3,19
5373,6.375,40.625,3,29
5374,6.125,-7.875,1,8
5375,6.125,-7.625,1,8
5376,6.125,-7.375,1,11
5377,6.125,-7.125,1,11
5378,6.125,-6.875,1,11
5379,6.125,-6.625,1,13
5380,6.125,-6.375,1,16
5381,6.125,-6.125,1,16
5382,6.125,-5.875,1,17
5383,6.125,-5.625,1,17
5384,6.125,-5.375,1,18
5385,6.125,-5.125,1,28
5386,6.125,-4.875,1,28
5387,6.125,-4.625,1,28
5388,6.125,-4.375,1,28
5389,6.125,-4.125,1,28
5390,6.125,-3.875,1,22
5391,6.125,-3.625,1,19
5392,6.125,-3.375,1,18
5393,6.125,-3.125,1,19
5394,6.125,-2.875,1,21
5395,6.125,-2.625,1,27
5396,6.125,-2.375,1,30
5397,6.125,-2.125,1,30
5398,6.125,-1.875,2,2
5399,6.125,-1.625,2,2
5400,6.125,-1.125,2,1
5401,6.125,-0.875,2,3
5402,6.125,-0.625,2,5
5403,6.125,-0.375,2,6
5404,6.125,-0.125,2,11
5405,6.125,0.125,2,18
5406,6.125,0.625,2,21
5407,6.125,0.875,2,23
5408,6.125,1.125,2,25
5409,6.125,1.375,2,24
5410,6.125,4.625,2,12
5411,6.125,4.875,2,12
5412,6.125,5.125,2,11
5413,6.125,5.375,2,9
5414,6.125,5.625,2,9
5415,6.125,5.875,2,12
5416,6.125,6.125,2,12
5417,6.125,6.375,2,13
5418,6.125,6.625,2,20
5419,6.125,6.875,2,20
5420,6.125,7.125,2,23
5421,6.125,7.375,2,26
5422,6.125,7.625,2,26
5423,6.125,7.875,2,26
5424,6.125,8.125,2,24
5425,6.125,8.375,2,21
5426,6.125,8.625,2,19
5427,6.125,8.875,2,13
5428,6.125,9.125,2,14
5429,6.125,9.375,2,14
5430,6.125,9.625,2,13
5431,6.125,9.875,3,2
5432,6.125,10.125,2,10
5433,6.125,10.375,2,16
5434,6.125,10.625,2,16
5435,6.125,10.875,2,18
5436,6.125,11.125,2,19
5437,6.125,11.375,2,25
5438,6.125,11.625,2,25
5439,6.125,12.625,3,1
5440,6.125,12.875,3,1
5441,6.125,13.125,2,28
5442,6.125,13.375,2,27
5443,6.125,13.625,2,25
5444,6.125,13.875,2,24
5445,6.125,19.125,2,29
5446,6.125,21.125,2,26
5447,6.125,23.125,8,2
5448,6.125,23.375,8,2
5449,6.125,29.875,7,10
5450,6.125,30.125,7,10
5451,6.125,30.375,7,11
5452,6.125,30.875,7,13
5453,6.125,31.125,7,13
5454,6.125,31.375,7,13
5455,6.125,31.625,7,14
5456,6.125,31.875,7,14
5457,6.125,32.125,7,14
5458,6.125,32.375,7,17
5459,6.125,32.625,7,18
5460,6.125,32.875,7,20
5461,6.125,33.125,7,20
5462,6.125,33.375,7,23
5463,6.125,33.625,7,20
5464,6.125,33.875,7,20
5465,6.125,34.125,7,17
5466,6.125,34.375,7,19
5467,6.125,34.625,7,19
5468,6.125,34.875,7,19
5469,6.125,36.375,3,4
5470,6.125,36.625,2,7
5471,6.125,36.875,2,21
5472,6.125,37.125,2,18
5473,6.125,37.375,1,31
5474,6.125,37.625,2,20
5475,6.125,37.875,2,20
5476,6.125,38.125,2,6
5477,6.125,38.375,1,31
5478,6.125,38.625,2,6
5479,5.875,-7.625,1,8
5480,5.875,-7.375,1,11
5481,5.875,-7.125,1,11
5482,5.875,-6.875,1,11
5483,5.875,-6.625,1,12
5484,5.875,-6.375,1,15
5485,5.875,-6.125,1,15
5486,5.875,-5.875,1,15
5487,5.875,-5.625,1,15
5488,5.875,-5.375,1,15
5489,5.875,-5.125,1,16
5490,5.875,-4.875,1,16
5491,5.875,-4.625,1,16
5492,5.875,-4.375,1,16
5493,5.875,-4.125,1,16
5494,5.875,-3.875,1,16
5495,5.875,-3.625,1,16
5496,5.875,-3.375,1,17
5497,5.875,-3.125,1,16
5498,5.875,-2.875,1,18
5499,5.875,-2.625,1,18
5500,5.875,-2.375,1,18
5501,5.875,-2.125,1,27
5502,5.875,-1.875,1,30
5503,5.875,-1.625,2,1
5504,5.875,-1.375,2,1
5505,5.875,-1.125,2,1
5506,5.875,-0.875,2,3
5507,5.875,-0.625,2,7
5508,5.875,-0.375,2,13
5509,5.875,-0.125,2,18
5510,5.875,0.125,2,26
5511,5.875,0.375,7,14
5512,5.875,0.625,3,1
5513,5.875,0.875,3,1
5514,5.875,4.875,2,11
5515,5.875,5.125,2,8
5516,5.875,5.375,2,8
5517,5.875,5.625,2,8
5518,5.875,5.875,2,9
5519,5.875,6.125,2,12
5520,5.875,6.375,2,12
5521,5.875,6.625,2,13
5522,5.875,6.875,2,20
5523,5.875,7.125,2,20
5524,5.875,7.375,2,20
5525,5.875,7.625,2,20
5526,5.875,7.875,2,21
5527,5.875,8.125,2,19
5528,5.875,8.375,2,12
5529,5.875,8.625,2,12
5530,5.875,8.875,2,11
5531,5.875,9.125,2,7
5532,5.875,9.375,2,10
5533,5.875,9.625,2,13
5534,5.875,9.875,2,4
5535,5.875,10.125,2,13
5536,5.875,10.375,2,13
5537,5.875,10.625,2,14
5538,5.875,10.875,2,15
5539,5.875,11.125,2,18
5540,5.875,11.375,2,21
5541,5.875,13.125,2,27
5542,5.875,13.375,2,27
5543,5.875,15.375,2,27
5544,5.875,15.625,2,28
5545,5.875,19.125,2,25
5546,5.875,19.625,2,25
5547,5.875,19.875,2,25
5548,5.875,20.375,2,22
5549,5.875,20.625,2,22
5550,5.875,22.375,8,4
5551,5.875,22.875,8,4
5552,5.875,23.125,8,2
5553,5.875,23.375,8,2
5554,5.875,23.625,8,4
5555,5.875,30.125,7,13
5556,5.875,31.625,7,16
5557,5.875,31.875,7,16
5558,5.875,32.125,7,16
5559,5.875,32.375,7,17
5560,5.875,32.625,7,20
5561,5.875,32.875,7,20
5562,5.875,33.125,7,23
5563,5.875,33.375,7,20
5564,5.875,33.625,7,20
5565,5.875,33.875,7,17
5566,5.875,34.125,7,14
5567,5.875,34.375,7,14
5568,5.875,34.625,7,16
5569,5.875,34.875,7,16
5570,5.875,35.125,7,16
5571,5.875,36.375,3,8
5572,5.875,36.625,2,13
5573,5.875,36.875,2,24
5574,5.875,37.125,2,24
5575,5.875,37.375,2,9
5576,5.875,37.625,2,21
5577,5.875,37.875,2,20
5578,5.875,38.125,2,16
5579,5.875,38.375,2,7
5580,5.875,38.625,2,18
5581,5.875,38.875,2,18
5582,5.875,39.125,2,21
5583,5.875,39.875,3,8
5584,5.625,-7.375,1,8
5585,5.625,-7.125,1,11
5586,5.625,-6.875,1,11
5587,5.625,-6.625,1,11
5588,5.625,-6.375,1,12
5589,5.625,-6.125,1,13
5590,5.625,-5.875,1,14
5591,5.625,-5.625,1,15
5592,5.625,-5.375,1,15
5593,5.625,-5.125,1,15
5594,5.625,-4.875,1,16
5595,5.625,-4.625,1,16
5596,5.625,-4.375,1,16
5597,5.625,-4.125,1,16
5598,5.625,-3.875,1,14
5599,5.625,-3.625,1,14
5600,5.625,-3.375,1,14
5601,5.625,-3.125,1,16
5602,5.625,-2.875,1,16
5603,5.625,-2.625,1,18
5604,5.625,-2.375,1,18
5605,5.625,-2.125,1,18
5606,5.625,-1.875,1,18
5607,5.625,-1.625,1,29
5608,5.625,-1.375,1,29
5609,5.625,-1.125,2,4
5610,5.625,-0.875,2,8
5611,5.625,-0.625,2,10
5612,5.625,-0.375,2,20
5613,5.625,-0.125,7,23
5614,5.625,0.125,7,17
5615,5.625,5.125,2,8
5616,5.625,5.375,2,5
5617,5.625,5.625,2,5
5618,5.625,5.875,2,5
5619,5.625,6.125,2,8
5620,5.625,6.375,2,12
5621,5.625,6.625,2,12
5622,5.625,6.875,2,12
5623,5.625,7.125,2,14
5624,5.625,7.375,2,12
5625,5.625,7.625,2,12
5626,5.625,7.875,2,12
5627,5.625,8.125,2,11
5628,5.625,8.375,2,11
5629,5.625,8.625,1,26
5630,5.625,8.875,1,26
5631,5.625,9.125,1,25
5632,5.625,9.375,1,25
5633,5.625,9.625,2,12
5634,5.625,9.875,2,13
5635,5.625,10.125,11,10
5636,5.625,10.375,2,13
5637,5.625,10.625,2,14
5638,5.625,10.875,2,14
5639,5.625,11.125,2,21
5640,5.625,11.375,2,21
5641,5.625,11.625,2,24
5642,5.625,12.875,2,25
5643,5.625,13.125,2,25
5644,5.625,13.375,2,25
5645,5.625,13.625,2,25
5646,5.625,17.625,2,28
5647,5.625,19.125,2,23
5648,5.625,20.125,2,23
5649,5.625,22.375,8,7
5650,5.625,23.125,8,4
5651,5.625,23.375,8,4
5652,5.625,23.625,8,4
5653,5.625,23.875,8,4
5654,5.625,24.375,8,5
5655,5.625,26.375,8,3
5656,5.625,26.625,8,1
5657,5.625,27.125,8,1
5658,5.625,27.375,7,29
5659,5.625,27.625,7,29
5660,5.625,30.875,7,17
5661,5.625,31.625,7,16
5662,5.625,32.125,7,16
5663,5.625,32.375,7,19
5664,5.625,32.625,7,19
5665,5.625,32.875,7,19
5666,5.625,33.125,7,19
5667,5.625,33.375,7,19
5668,5.625,33.625,7,16
5669,5.625,33.875,7,13
5670,5.625,34.125,7,13
5671,5.625,34.375,7,11
5672,5.625,34.625,7,11
5673,5.625,34.875,7,15
5674,5.625,35.125,7,14
5675,5.625,36.625,2,25
5676,5.625,36.875,3,11
5677,5.625,37.125,3,6
5678,5.625,37.375,2,15
5679,5.625,37.625,2,22
5680,5.625,37.875,2,18
5681,5.625,38.125,2,18
5682,5.625,38.375,2,18
5683,5.625,38.625,2,18
5684,5.375,-7.375,1,7
5685,5.375,-7.125,1,10
5686,5.375,-6.875,1,10
5687,5.375,-6.625,1,11
5688,5.375,-6.375,1,11
5689,5.375,-6.125,1,11
5690,5.375,-5.875,1,11
5691,5.375,-5.625,1,13
5692,5.375,-5.375,1,22
5693,5.375,-5.125,1,23
5694,5.375,-4.875,1,17
5695,5.375,-4.625,1,13
5696,5.375,-4.375,1,13
5697,5.375,-4.125,1,13
5698,5.375,-3.875,1,13
5699,5.375,-3.625,1,13
5700,5.375,-3.375,1,11
5701,5.375,-3.125,1,13
5702,5.375,-2.875,1,13
5703,5.375,-2.625,1,15
5704,5.375,-2.375,1,15
5705,5.375,-2.125,1,15
5706,5.375,-1.875,1,24
5707,5.375,-1.625,2,1
5708,5.375,-1.375,2,4
5709,5.375,-1.125,2,9
5710,5.375,-0.875,2,14
5711,5.375,-0.625,2,16
5712,5.375,5.375,2,4
5713,5.375,5.625,2,1
5714,5.375,5.875,2,1
5715,5.375,6.125,2,4
5716,5.375,6.375,2,5
5717,5.375,6.625,2,8
5718,5.375,6.875,2,8
5719,5.375,7.125,2,11
5720,5.375,7.375,2,11
5721,5.375,7.625,2,11
5722,5.375,7.875,2,11
5723,5.375,8.125,1,27
5724,5.375,8.375,1,26
5725,5.375,8.625,1,26
5726,5.375,8.875,1,28
5727,5.375,9.125,1,28
5728,5.375,9.375,1,28
5729,5.375,9.625,2,9
5730,5.375,9.875,2,12
5731,5.375,10.125,2,12
5732,5.375,10.375,3,1
5733,5.375,10.625,2,16
5734,5.375,10.875,2,17
5735,5.375,11.125,2,21
5736,5.375,11.375,2,22
5737,5.375,11.625,2,24
5738,5.375,12.125,2,23
5739,5.375,12.375,2,25
5740,5.375,12.875,2,22
5741,5.375,13.125,2,22
5742,5.375,13.375,2,22
5743,5.375,13.625,2,22
5744,5.375,13.875,2,22
5745,5.375,14.125,2,22
5746,5.375,17.625,2,25
5747,5.375,19.125,2,21
5748,5.375,20.125,2,18
5749,5.375,22.375,8,10
5750,5.375,22.625,8,10
5751,5.375,22.875,8,10
5752,5.375,23.125,8,10
5753,5.375,23.375,8,10
5754,5.375,23.625,8,10
5755,5.375,23.875,8,10
5756,5.375,24.125,8,7
5757,5.375,26.375,8,4
5758,5.375,26.625,8,4
5759,5.375,26.875,8,4
5760,5.375,27.125,8,1
5761,5.375,27.375,8,1
5762,5.375,27.625,7,29
5763,5.375,29.625,7,22
5764,5.375,29.875,7,22
5765,5.375,30.125,7,20
5766,5.375,30.375,7,20
5767,5.375,30.625,7,20
5768,5.375,31.625,7,17
5769,5.375,32.125,7,19
5770,5.375,32.375,7,19
5771,5.375,32.625,7,19
5772,5.375,32.875,7,19
5773,5.375,33.125,7,16
5774,5.375,33.375,7,13
5775,5.375,33.625,7,9
5776,5.375,33.875,7,6
5777,5.375,34.125,7,3
5778,5.375,34.375,7,3
5779,5.375,34.625,7,8
5780,5.375,34.875,7,6
5781,5.375,35.125,7,3
5782,5.375,35.375,7,3
5783,5.375,35.625,5,18
5784,5.375,35.875,5,22
5785,5.375,36.625,3,11
5786,5.375,37.125,3,25
5787,5.375,37.375,3,1
5788,5.375,37.625,3,10
5789,5.375,37.875,2,27
5790,5.125,-7.625,1,7
5791,5.125,-7.375,1,7
5792,5.125,-7.125,1,7
5793,5.125,-6.875,1,9
5794,5.125,-6.625,1,11
5795,5.125,-6.375,1,11
5796,5.125,-6.125,1,17
5797,5.125,-5.875,1,20
5798,5.125,-5.625,1,29
5799,5.125,-5.375,1,29
5800,5.125,-5.125,1,29
5801,5.125,-4.875,1,26
5802,5.125,-4.625,1,17
5803,5.125,-3.625,1,13
5804,5.125,-3.375,1,11
5805,5.125,-3.125,1,10
5806,5.125,-2.875,1,12
5807,5.125,-2.625,1,13
5808,5.125,-2.375,1,12
5809,5.125,-2.125,1,15
5810,5.125,-1.875,1,27
5811,5.125,-1.625,2,4
5812,5.125,-1.375,2,8
5813,5.125,-1.125,2,14
5814,5.125,5.625,1,29
5815,5.125,5.875,1,29
5816,5.125,6.125,1,29
5817,5.125,6.375,2,1
5818,5.125,6.625,2,1
5819,5.125,6.875,2,1
5820,5.125,7.125,2,1
5821,5.125,7.375,1,29
5822,5.125,7.625,1,29
5823,5.125,7.875,1,26
5824,5.125,8.125,1,26
5825,5.125,8.375,1,22
5826,5.125,8.625,1,22
5827,5.125,8.875,1,28
5828,5.125,9.125,1,28
5829,5.125,9.375,2,3
5830,5.125,9.625,2,6
5831,5.125,9.875,2,12
5832,5.125,10.125,2,12
5833,5.125,10.375,1,25
5834,5.125,10.625,2,15
5835,5.125,10.875,2,19
5836,5.125,11.125,2,19
5837,5.125,11.375,2,22
5838,5.125,12.125,2,23
5839,5.125,12.375,2,23
5840,5.125,12.625,2,23
5841,5.125,12.875,2,23
5842,5.125,13.125,2,21
5843,5.125,13.375,2,21
5844,5.125,13.625,2,21
5845,5.125,13.875,2,21
5846,5.125,14.125,2,21
5847,5.125,14.375,2,21
5848,5.125,19.375,2,21
5849,5.125,19.625,2,18
5850,5.125,21.125,2,18
5851,5.125,21.375,2,18
5852,5.125,21.625,2,18
5853,5.125,21.875,2,22
5854,5.125,22.125,8,10
5855,5.125,22.375,8,13
5856,5.125,22.625,8,13
5857,5.125,22.875,8,13
5858,5.125,23.125,8,13
5859,5.125,23.375,8,13
5860,5.125,23.625,8,13
5861,5.125,23.875,8,10
5862,5.125,24.125,8,10
5863,5.125,24.625,8,10
5864,5.125,25.875,8,7
5865,5.125,26.125,8,7
5866,5.125,26.625,8,7
5867,5.125,26.875,8,4
5868,5.125,27.375,8,3
5869,5.125,27.875,8,1
5870,5.125,29.375,7,27
5871,5.125,29.625,7,27
5872,5.125,29.875,7,25
5873,5.125,30.125,7,25
5874,5.125,30.375,7,22
5875,5.125,30.625,7,22
5876,5.125,30.875,7,22
5877,5.125,31.625,7,17
5878,5.125,32.125,7,18
5879,5.125,32.375,7,17
5880,5.125,32.625,7,17
5881,5.125,32.875,7,17
5882,5.125,33.125,7,13
5883,5.125,33.375,7,8
5884,5.125,33.625,7,3
5885,5.125,33.875,6,30
5886,5.125,34.125,6,27
5887,5.125,34.375,6,24
5888,5.125,34.625,6,30
5889,5.125,34.875,6,24
5890,5.125,35.125,5,24
5891,5.125,35.375,5,22
5892,5.125,35.625,5,22
5893,5.125,35.875,5,16
5894,5.125,36.625,3,26
5895,5.125,36.875,3,29
5896,5.125,37.125,3,25
5897,5.125,37.375,3,22
5898,4.875,-7.625,1,4
5899,4.875,-7.375,1,4
5900,4.875,-7.125,1,7
5901,4.875,-6.875,1,9
5902,4.875,-6.625,1,9
5903,4.875,-6.375,1,8
5904,4.875,-6.125,1,17
5905,4.875,-2.375,1,9
5906,4.875,-2.125,1,19
5907,4.875,-1.875,1,30
5908,4.875,5.375,1,31
5909,4.875,5.625,1,29
5910,4.875,5.875,1,29
5911,4.875,6.125,1,28
5912,4.875,6.375,1,28
5913,4.875,6.625,1,28
5914,4.875,6.875,1,23
5915,4.875,7.125,1,23
5916,4.875,7.375,1,22
5917,4.875,7.625,1,22
5918,4.875,7.875,1,20
5919,4.875,8.125,1,20
5920,4.875,8.375,1,22
5921,4.875,8.625,1,22
5922,4.875,8.875,1,28
5923,4.875,9.125,1,22
5924,4.875,9.375,1,28
5925,4.875,9.625,2,3
5926,4.875,9.875,2,9
5927,4.875,10.125,2,11
5928,4.875,10.375,2,12
5929,4.875,10.625,2,15
5930,4.875,10.875,2,18
5931,4.875,11.375,2,21
5932,4.875,11.625,2,19
5933,4.875,11.875,2,19
5934,4.875,12.125,2,19
5935,4.875,12.375,2,20
5936,4.875,12.625,2,20
5937,4.875,12.875,2,20
5938,4.875,13.125,2,20
5939,4.875,13.375,2,20
5940,4.875,13.625,2,19
5941,4.875,13.875,2,20
5942,4.875,14.125,2,20
5943,4.875,14.375,2,20
5944,4.875,19.125,2,21
5945,4.875,19.375,2,21
5946,4.875,19.625,2,20
5947,4.875,19.875,2,18
5948,4.875,20.125,2,18
5949,4.875,20.875,2,18
5950,4.875,21.125,2,18
5951,4.875,21.375,2,18
5952,4.875,21.625,2,18
5953,4.875,21.875,2,19
5954,4.875,22.125,2,22
5955,4.875,22.375,8,13
5956,4.875,22.625,8,13
5957,4.875,22.875,8,13
5958,4.875,23.125,8,13
5959,4.875,23.375,8,13
5960,4.875,23.625,8,13
5961,4.875,24.125,8,13
5962,4.875,27.125,8,6
5963,4.875,27.375,8,6
5964,4.875,27.625,8,3
5965,4.875,27.875,8,3
5966,4.875,28.125,7,31
5967,4.875,28.625,7,30
5968,4.875,28.875,7,30
5969,4.875,29.125,7,30
5970,4.875,29.375,7,31
5971,4.875,29.625,7,31
5972,4.875,29.875,7,28
5973,4.875,30.125,7,28
5974,4.875,30.375,7,25
5975,4.875,30.625,7,25
5976,4.875,30.875,7,25
5977,4.875,31.125,7,22
5978,4.875,31.375,7,22
5979,4.875,31.625,7,19
5980,4.875,32.125,7,19
5981,4.875,32.375,7,19
5982,4.875,32.625,7,17
5983,4.875,32.875,7,14
5984,4.875,33.125,7,8
5985,4.875,33.375,7,5
5986,4.875,33.625,7,2
5987,4.875,33.875,6,27
5988,4.875,34.125,5,28
5989,4.875,34.375,5,25
5990,4.875,34.625,5,25
5991,4.875,34.875,5,25
5992,4.875,35.125,5,25
5993,4.875,35.375,5,25
5994,4.875,35.625,4,11
5995,4.875,35.875,4,5
5996,4.875,36.125,4,5
5997,4.875,36.875,3,24
5998,4.875,38.125,2,26
5999,4.625,-7.625,1,4
6000,4.625,-7.375,1,4
6001,4.625,-7.125,1,4
6002,4.625,-6.875,1,9
6003,4.625,5.625,1,28
6004,4.625,5.875,1,28
6005,4.625,6.125,1,28
6006,4.625,6.375,1,25
6007,4.625,6.625,1,25
6008,4.625,6.875,1,24
6009,4.625,7.125,1,22
6010,4.625,7.375,1,22
6011,4.625,7.625,1,22
6012,4.625,7.875,1,19
6013,4.625,8.125,1,19
6014,4.625,8.375,1,19
6015,4.625,8.875,1,30
6016,4.625,9.125,1,30
6017,4.625,9.375,2,2
6018,4.625,9.625,2,8
6019,4.625,9.875,2,9
6020,4.625,10.125,2,11
6021,4.625,10.375,2,11
6022,4.625,10.625,2,14
6023,4.625,10.875,2,15
6024,4.625,11.125,2,18
6025,4.625,11.375,2,18
6026,4.625,11.625,2,18
6027,4.625,11.875,2,19
6028,4.625,12.125,2,19
6029,4.625,12.375,2,19
6030,4.625,12.625,2,19
6031,4.625,12.875,2,16
6032,4.625,13.125,2,16
6033,4.625,13.375,2,13
6034,4.625,13.625,2,13
6035,4.625,13.875,2,13
6036,4.625,14.125,2,16
6037,4.625,14.375,2,17
6038,4.625,18.375,2,20
6039,4.625,18.875,2,20
6040,4.625,19.125,2,20
6041,4.625,19.875,2,20
6042,4.625,20.125,2,20
6043,4.625,20.375,2,20
6044,4.625,20.875,2,20
6045,4.625,21.125,2,20
6046,4.625,21.375,2,20
6047,4.625,21.625,2,20
6048,4.625,21.875,2,20
6049,4.625,22.125,2,23
6050,4.625,22.375,8,14
6051,4.625,22.625,8,14
6052,4.625,22.875,8,17
6053,4.625,23.125,8,17
6054,4.625,23.375,8,17
6055,4.625,23.625,8,17
6056,4.625,23.875,8,17
6057,4.625,24.125,8,14
6058,4.625,24.875,8,14
6059,4.625,27.375,8,6
6060,4.625,27.625,8,6
6061,4.625,27.875,8,6
6062,4.625,28.125,8,3
6063,4.625,28.375,8,3
6064,4.625,28.625,8,4
6065,4.625,28.875,8,4
6066,4.625,29.125,8,4
6067,4.625,29.375,8,5
6068,4.625,29.625,8,5
6069,4.625,29.875,8,2
6070,4.625,30.375,7,30
6071,4.625,30.625,7,30
6072,4.625,30.875,7,30
6073,4.625,31.125,7,27
6074,4.625,31.375,7,24
6075,4.625,31.875,7,23
6076,4.625,32.125,7,22
6077,4.625,32.375,7,19
6078,4.625,32.625,7,18
6079,4.625,32.875,7,16
6080,4.625,33.125,7,10
6081,4.625,33.375,7,7
6082,4.625,33.625,7,2
6083,4.625,33.875,6,26
6084,4.625,34.125,5,21
6085,4.625,34.375,4,13
6086,4.625,35.375,4,11
6087,4.625,35.625,4,5
6088,4.625,35.875,4,5
6089,4.375,-7.625,1,4
6090,4.375,-7.375,1,1
6091,4.375,5.875,1,28
6092,4.375,6.125,1,28
6093,4.375,6.375,1,25
6094,4.375,6.625,1,25
6095,4.375,6.875,1,24
6096,4.375,7.125,1,19
6097,4.375,7.375,1,19
6098,4.375,8.875,1,30
6099,4.375,9.125,1,30
6100,4.375,9.375,2,2
6101,4.375,9.625,2,8
6102,4.375,9.875,2,8
6103,4.375,10.125,2,8
6104,4.375,10.375,2,9
6105,4.375,10.625,2,9
6106,4.375,10.875,2,14
6107,4.375,11.125,2,15
6108,4.375,11.375,2,15
6109,4.375,11.625,2,15
6110,4.375,11.875,2,15
6111,4.375,12.125,2,15
6112,4.375,12.625,2,13
6113,4.375,12.875,2,13
6114,4.375,13.125,2,13
6115,4.375,13.625,2,13
6116,4.375,13.875,2,13
6117,4.375,14.125,2,13
6118,4.375,14.375,2,13
6119,4.375,14.625,2,13
6120,4.375,14.875,2,17
6121,4.375,15.125,2,17
6122,4.375,16.375,2,20
6123,4.375,18.375,2,17
6124,4.375,18.625,2,17
6125,4.375,18.875,2,17
6126,4.375,19.125,2,17
6127,4.375,19.375,2,17
6128,4.375,19.625,2,20
6129,4.375,19.875,2,20
6130,4.375,20.125,2,20
6131,4.375,20.375,2,20
6132,4.375,20.625,2,20
6133,4.375,21.125,2,20
6134,4.375,21.375,2,20
6135,4.375,21.625,2,20
6136,4.375,21.875,2,20
6137,4.375,22.125,2,20
6138,4.375,22.375,2,20
6139,4.375,22.625,8,17
6140,4.375,22.875,8,20
6141,4.375,23.625,8,17
6142,4.375,23.875,8,17
6143,4.375,24.125,8,17
6144,4.375,24.375,8,17
6145,4.375,24.875,8,17
6146,4.375,25.125,8,17
6147,4.375,25.875,8,14
6148,4.375,26.875,8,11
6149,4.375,27.125,8,11
6150,4.375,27.375,8,9
6151,4.375,27.625,8,9
6152,4.375,27.875,8,9
6153,4.375,28.125,8,6
6154,4.375,28.375,8,5
6155,4.375,28.625,8,5
6156,4.375,28.875,8,5
6157,4.375,29.125,8,5
6158,4.375,29.375,8,5
6159,4.375,30.125,8,4
6160,4.375,30.375,8,4
6161,4.375,30.625,8,1
6162,4.375,30.875,8,2
6163,4.375,31.125,8,2
6164,4.375,31.375,7,28
6165,4.375,32.125,7,25
6166,4.375,32.375,7,25
6167,4.375,32.625,7,18
6168,4.375,32.875,7,15
6169,4.375,33.125,7,12
6170,4.375,33.375,7,12
6171,4.375,33.625,7,10
6172,4.375,33.875,7,4
6173,4.375,34.125,5,18
6174,4.375,36.875,3,16
6175,4.375,37.125,3,16
6176,4.375,40.875,3,11
6177,4.125,9.125,1,21
6178,4.125,9.375,1,21
6179,4.125,9.625,1,24
6180,4.125,9.875,1,24
6181,4.125,10.125,1,30
6182,4.125,10.375,2,8
6183,4.125,10.625,2,9
6184,4.125,10.875,2,11
6185,4.125,11.125,2,11
6186,4.125,11.375,2,12
6187,4.125,11.625,2,12
6188,4.125,11.875,2,12
6189,4.125,12.125,2,12
6190,4.125,12.625,2,12
6191,4.125,12.875,2,12
6192,4.125,13.125,1,23
6193,4.125,13.375,1,23
6194,4.125,13.875,1,25
6195,4.125,14.625,1,26
6196,4.125,14.875,2,10
6197,4.125,15.125,2,16
6198,4.125,15.375,2,16
6199,4.125,15.625,2,16
6200,4.125,15.875,2,16
6201,4.125,19.125,2,17
6202,4.125,19.375,2,16
6203,4.125,19.625,2,16
6204,4.125,19.875,2,17
6205,4.125,20.125,2,20
6206,4.125,20.375,2,20
6207,4.125,20.875,2,20
6208,4.125,21.375,2,20
6209,4.125,21.625,2,20
6210,4.125,21.875,2,20
6211,4.125,22.125,2,20
6212,4.125,22.375,2,20
6213,4.125,22.625,2,20
6214,4.125,22.875,8,20
6215,4.125,23.125,8,20
6216,4.125,23.375,8,20
6217,4.125,23.625,8,20
6218,4.125,24.125,8,20
6219,4.125,24.875,8,20
6220,4.125,25.125,8,20
6221,4.125,25.375,8,19
6222,4.125,25.625,8,19
6223,4.125,25.875,8,16
6224,4.125,26.375,8,16
6225,4.125,26.875,8,13
6226,4.125,27.125,8,13
6227,4.125,27.625,8,12
6228,4.125,27.875,8,12
6229,4.125,28.125,8,9
6230,4.125,28.375,8,8
6231,4.125,28.625,8,8
6232,4.125,28.875,8,7
6233,4.125,29.875,8,11
6234,4.125,30.375,8,8
6235,4.125,30.625,8,8
6236,4.125,30.875,8,8
6237,4.125,31.125,8,5
6238,4.125,31.375,8,2
6239,4.125,31.625,7,31
6240,4.125,31.875,7,30
6241,4.125,32.125,7,30
6242,4.125,32.375,7,30
6243,4.125,32.625,7,27
6244,4.125,32.875,7,20
6245,4.125,33.125,7,18
6246,4.125,33.375,7,12
6247,4.125,33.625,7,12
6248,4.125,33.875,7,12
6249,4.125,36.875,3,16
6250,4.125,37.125,3,16
6251,4.125,40.125,3,11
6252,4.125,40.375,3,11
6253,4.125,40.625,3,11
6254,4.125,40.875,3,4
6255,4.125,41.125,3,12
6256,3.875,9.375,1,18
6257,3.875,9.625,1,15
6258,3.875,9.875,1,15
6259,3.875,10.125,1,18
6260,3.875,10.375,1,18
6261,3.875,10.625,1,24
6262,3.875,10.875,1,24
6263,3.875,11.125,1,27
6264,3.875,11.375,1,27
6265,3.875,11.625,1,28
6266,3.875,11.875,1,28
6267,3.875,12.125,2,9
6268,3.875,12.375,2,9
6269,3.875,12.625,2,9
6270,3.875,12.875,1,25
6271,3.875,15.125,1,26
6272,3.875,15.375,1,26
6273,3.875,15.625,2,10
6274,3.875,17.875,2,10
6275,3.875,18.625,2,10
6276,3.875,18.875,2,10
6277,3.875,19.125,2,10
6278,3.875,19.375,2,16
6279,3.875,19.625,2,16
6280,3.875,19.875,2,16
