cellid,robust_vcr_10,robust_vcr_20,robust_vcr_30,robust_vcr_40,robust_vcr_50,robust_vcr_60,robust_vcr_70,robust_vcr_80,robust_vcr_90,robust_profitable_10,robust_profitable_20,robust_profitable_30,robust_profitable_40,robust_profitable_50,robust_profitable_60,robust_profitable_70,robust_profitable_80,robust_profitable_90,naive_vcr_10,naive_vcr_20,naive_vcr_30,naive_vcr_40,naive_vcr_50,naive_vcr_60,naive_vcr_70,naive_vcr_80,naive_vcr_90,naive_profitable_10,naive_profitable_20,naive_profitable_30,naive_profitable_40,naive_profitable_50,naive_profitable_60,naive_profitable_70,naive_profitable_80,naive_profitable_90,class_nono_10,class_yesyes_10,class_type1_10,class_type2_10,class_nono_20,class_yesyes_20,class_type1_20,class_type2_20,class_nono_30,class_yesyes_30,class_type1_30,class_type2_30,class_nono_40,class_yesyes_40,class_type1_40,class_type2_40,class_nono_50,class_yesyes_50,class_type1_50,class_type2_50,class_nono_60,class_yesyes_60,class_type1_60,class_type2_60,class_nono_70,class_yesyes_70,class_type1_70,class_type2_70,class_nono_80,class_yesyes_80,class_type1_80,class_type2_80,class_nono_90,class_yesyes_90,class_type1_90,class_type2_90,lat,lon,f_to_m_prratio_robust,prneeded_robust,prneeded_val_robust,f_to_m_prratio_naive,prneeded_naive,prneeded_val_naive
11975,5.636355,6.040134,6.425187,6.675653,6.876739,7.009584,7.382481,7.67738,8.024744,1,1,1,1,1,1,1,1,1,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,16.375,13.14692,Profitable even if F to M above 10,4,14.67933,Profitable even if F to M above 10,4
11976,5.033173,5.69442,5.920099,6.246054,6.447302,6.575632,6.943599,7.201273,7.490523,1,1,1,1,1,1,1,1,1,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,16.625,12.11343,Profitable even if F to M above 10,4,14.67933,Profitable even if F to M above 10,4
11977,5.394414,5.716199,6.095451,6.312978,6.565773,6.86106,7.136555,7.383766,7.619127,1,1,1,1,1,1,1,1,1,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,17.875,12.43907,Profitable even if F to M above 10,4,14.67933,Profitable even if F to M above 10,4
11978,6.260093,6.51792,6.777143,7.131505,7.417194,7.614591,7.854089,8.042637,8.48467,1,1,1,1,1,1,1,1,1,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,18.125,13.86686,Profitable even if F to M above 10,4,14.67933,Profitable even if F to M above 10,4
11979,5.400012,6.056882,6.243101,6.409468,6.610277,6.883745,7.113405,7.294229,7.587485,1,1,1,1,1,1,1,1,1,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,18.375,12.77434,Profitable even if F to M above 10,4,14.67933,Profitable even if F to M above 10,4
11980,4.255681,4.586889,4.817641,5.103421,5.393589,5.737694,5.99868,6.246855,6.497646,1,1,1,1,1,1,1,1,1,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,18.625,9.857635,Profitable if F to M below 10,3,14.67933,Profitable even if F to M above 10,4
11981,4.537911,4.720901,5.094422,5.329571,5.727884,6.027852,6.208528,6.511314,6.809129,1,1,1,1,1,1,1,1,1,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,18.875,10.42397,Profitable even if F to M above 10,4,14.67933,Profitable even if F to M above 10,4
11982,4.488792,4.850837,5.202191,5.38971,5.581869,6.076323,6.43941,6.705095,7.166234,1,1,1,1,1,1,1,1,1,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,19.125,10.63622,Profitable even if F to M above 10,4,14.67933,Profitable even if F to M above 10,4
11983,4.688142,4.874886,5.334728,5.51487,5.905906,6.209138,6.562575,6.957016,7.563916,1,1,1,1,1,1,1,1,1,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,19.375,10.91567,Profitable even if F to M above 10,4,14.67933,Profitable even if F to M above 10,4
11984,4.781038,5.064599,5.498199,5.780582,6.008472,6.249518,6.418801,6.818488,7.288251,1,1,1,1,1,1,1,1,1,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,19.625,11.17969,Profitable even if F to M above 10,4,14.67933,Profitable even if F to M above 10,4
11985,4.321511,4.55056,4.967035,5.25166,5.532683,5.885107,6.226951,6.480506,6.98845,1,1,1,1,1,1,1,1,1,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,19.875,10.16332,Profitable even if F to M above 10,4,14.67933,Profitable even if F to M above 10,4
11986,3.700384,4.262577,4.58518,4.752228,5.057708,5.421812,5.763094,6.204073,6.649704,1,1,1,1,1,1,1,1,1,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,20.125,9.359586,Profitable if F to M below 10,3,14.67933,Profitable even if F to M above 10,4
11987,3.817194,4.408505,4.658428,4.895363,5.24406,5.396998,5.763916,6.233692,6.471096,1,1,1,1,1,1,1,1,1,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,20.375,9.441475,Profitable if F to M below 10,3,14.67933,Profitable even if F to M above 10,4
11988,4.671636,5.067805,5.493516,5.806972,6.056567,6.319788,6.450133,6.910528,7.810694,1,1,1,1,1,1,1,1,1,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,20.625,11.20487,Profitable even if F to M above 10,4,14.67933,Profitable even if F to M above 10,4
11989,4.062573,4.677471,5.100759,5.315969,5.459041,5.803475,6.279048,6.779236,7.197987,1,1,1,1,1,1,1,1,1,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,11.03709,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,21.125,10.43694,Profitable even if F to M above 10,4,14.67933,Profitable even if F to M above 10,4
11990,4.550694,4.961788,5.421759,5.748891,5.949483,6.057501,6.408392,6.799546,7.238225,1,1,1,1,1,1,1,1,1,1.797336,1.797336,1.797336,1.797336,1.797336,1.797336,1.797336,1.797336,1.797336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-13.625,21.375,11.08214,Profitable even if F to M above 10,4,2.390456,Profitable if F to M below 5,2
11991,3.421006,4.004267,4.357045,4.901841,5.284278,5.400239,5.606733,5.931181,6.529059,1,1,1,1,1,1,1,1,1,1.797336,1.797336,1.797336,1.797336,1.797336,1.797336,1.797336,1.797336,1.797336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-13.625,21.625,8.881722,Profitable if F to M below 10,3,2.390456,Profitable if F to M below 5,2
11992,4.808134,5.3578,5.494174,5.762592,6.031327,6.385989,6.584249,6.851727,7.806561,1,1,1,1,1,1,1,1,1,1.797336,1.797336,1.797336,1.797336,1.797336,1.797336,1.797336,1.797336,1.797336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-13.625,21.875,11.24192,Profitable even if F to M above 10,4,2.390456,Profitable if F to M below 5,2
11993,3.397307,3.748131,4.036099,4.370507,4.598929,4.864864,5.259925,5.719416,6.117033,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,22.125,8.25848,Profitable if F to M below 10,3,8.327336,Profitable if F to M below 10,3
11994,3.114438,3.654763,4.184655,4.627953,4.750836,4.972455,5.229652,5.5366,5.859662,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,22.375,8.510421,Profitable if F to M below 10,3,8.327336,Profitable if F to M below 10,3
11995,3.988476,4.385354,4.877843,5.251066,5.431472,5.68323,6.106561,6.436384,7.214136,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,22.625,9.949183,Profitable if F to M below 10,3,8.327336,Profitable if F to M below 10,3
11996,3.154619,3.504088,4.376625,4.680165,4.979941,5.280918,5.550406,6.029506,6.383286,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,22.875,8.899017,Profitable if F to M below 10,3,8.327336,Profitable if F to M below 10,3
11997,1.749744,2.497401,3.168032,3.400973,3.532135,3.936141,4.347261,4.854767,5.476418,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,23.125,6.474818,Profitable if F to M below 10,3,8.327336,Profitable if F to M below 10,3
11998,1.759921,2.686139,3.006793,3.57998,3.817649,4.025367,4.461481,4.975594,5.169641,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,23.375,6.117641,Profitable if F to M below 10,3,8.327336,Profitable if F to M below 10,3
11999,2.888422,3.228997,3.755913,4.182394,4.351665,4.656817,4.992037,5.287752,5.868677,1,1,1,1,1,1,1,1,1,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,23.625,7.632769,Profitable if F to M below 10,3,10.30425,Profitable even if F to M above 10,4
12000,2.763927,3.141107,3.392529,3.766224,4.116429,4.31323,4.903531,5.204169,5.736785,1,1,1,1,1,1,1,1,1,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,23.875,6.872593,Profitable if F to M below 10,3,10.30425,Profitable even if F to M above 10,4
12001,2.953026,3.474131,3.991295,4.358106,4.550662,5.096465,5.318619,5.533993,5.99816,1,1,1,1,1,1,1,1,1,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,24.125,8.166802,Profitable if F to M below 10,3,10.30425,Profitable even if F to M above 10,4
12002,2.795042,3.142701,3.678194,4.090656,4.458999,4.79656,5.109684,5.429855,5.869913,1,1,1,1,1,1,1,1,1,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,24.375,7.516516,Profitable if F to M below 10,3,10.30425,Profitable even if F to M above 10,4
12003,4.724474,5.193563,5.654471,6.12581,6.452425,6.863383,7.114575,7.5225,8.001864,1,1,1,1,1,1,1,1,1,16.66598,16.66598,16.66598,16.66598,16.66598,16.66598,16.66598,16.66598,16.66598,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,25.875,11.56992,Profitable even if F to M above 10,4,22.16576,Profitable even if F to M above 10,4
12004,5.454908,6.32152,6.709613,7.088696,7.482986,7.749047,8.029427,8.368774,8.838781,1,1,1,1,1,1,1,1,1,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,26.875,13.7289,Profitable even if F to M above 10,4,10.30425,Profitable even if F to M above 10,4
12005,3.455743,4.237619,4.600561,4.885013,5.503133,5.945261,6.162941,6.536765,7.004526,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,27.125,9.3838,Profitable if F to M below 10,3,8.327336,Profitable if F to M below 10,3
12006,1.939141,2.455858,2.65309,3.085973,3.266403,3.705717,4.179596,4.345464,4.650212,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,27.375,5.42863,Profitable if F to M below 10,3,8.327336,Profitable if F to M below 10,3
12007,3.497654,4.079751,4.430188,4.832332,5.093059,5.598636,5.791293,6.091485,6.712685,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,27.625,9.06282,Profitable if F to M below 10,3,8.327336,Profitable if F to M below 10,3
12008,2.55466,3.160609,3.842474,4.389848,4.826524,5.063388,5.401429,5.726659,6.222544,1,1,1,1,1,1,1,1,1,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,27.875,7.856864,Profitable if F to M below 10,3,10.30425,Profitable even if F to M above 10,4
12009,4.346916,4.978472,5.366907,5.83291,6.247303,6.558407,7.017081,7.3328,8.238018,1,1,1,1,1,1,1,1,1,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,28.125,10.98152,Profitable even if F to M above 10,4,10.30425,Profitable even if F to M above 10,4
12010,3.456989,4.108156,4.466604,4.753675,5.363928,5.698346,6.00325,6.477751,7.235735,1,1,1,1,1,1,1,1,1,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,28.375,9.127109,Profitable if F to M below 10,3,10.30425,Profitable even if F to M above 10,4
12011,2.964033,3.595715,4.214515,4.572041,5.149534,5.614738,6.050674,6.399542,7.012881,1,1,1,1,1,1,1,1,1,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,28.625,8.509346,Profitable if F to M below 10,3,10.30425,Profitable even if F to M above 10,4
12012,4.691641,5.648973,6.120632,6.551724,7.015437,7.304285,7.723835,7.99858,8.41256,1,1,1,1,1,1,1,1,1,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,28.875,12.52375,Profitable even if F to M above 10,4,10.30425,Profitable even if F to M above 10,4
12013,4.310025,4.803606,5.28327,5.613265,5.978793,6.166379,6.535591,6.822245,7.719484,1,1,1,1,1,1,1,1,1,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,29.125,10.78865,Profitable even if F to M above 10,4,10.30425,Profitable even if F to M above 10,4
12014,2.503617,3.307875,3.449742,3.830437,4.143525,4.465541,4.963455,5.564091,5.909192,1,1,1,1,1,1,1,1,1,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,29.375,7.037025,Profitable if F to M below 10,3,10.30425,Profitable even if F to M above 10,4
12015,4.752999,5.005849,5.588785,5.939129,6.257818,6.583531,7.032755,7.247361,7.565619,1,1,1,1,1,1,1,1,1,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,29.625,11.43551,Profitable even if F to M above 10,4,10.30425,Profitable even if F to M above 10,4
12016,5.730725,6.087898,6.552443,6.787803,6.930089,7.313148,7.750336,8.200686,8.956037,1,1,1,1,1,1,1,1,1,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,29.875,13.40731,Profitable even if F to M above 10,4,10.30425,Profitable even if F to M above 10,4
12017,4.692806,5.210238,5.700023,6.172735,6.59511,7.084141,7.247595,7.800653,8.393339,1,1,1,1,1,1,1,1,1,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,7.747559,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,30.125,11.60428,Profitable even if F to M above 10,4,10.30425,Profitable even if F to M above 10,4
12018,4.090893,4.705277,5.266239,5.466989,5.845222,6.046865,6.503266,6.74593,7.290393,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,30.375,10.77553,Profitable even if F to M above 10,4,8.327336,Profitable if F to M below 10,3
12019,3.481012,4.09306,4.398366,4.845658,5.045488,5.403105,5.658343,6.218324,6.808391,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,30.625,8.995116,Profitable if F to M below 10,3,8.327336,Profitable if F to M below 10,3
12020,5.416229,6.217685,6.643248,6.93937,7.296533,7.434569,7.666945,8.063021,8.425586,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,30.875,13.59311,Profitable even if F to M above 10,4,8.327336,Profitable if F to M below 10,3
12021,4.518684,4.93434,5.222059,5.484089,5.796474,5.978114,6.160875,6.360129,6.963229,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,31.125,10.68197,Profitable even if F to M above 10,4,8.327336,Profitable if F to M below 10,3
12022,3.164891,3.754834,4.083852,4.364921,4.639558,5.037958,5.233546,5.645458,6.091492,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,31.375,8.35619,Profitable if F to M below 10,3,8.327336,Profitable if F to M below 10,3
12023,3.426338,4.026073,4.313176,4.589194,5.044041,5.20447,5.577463,5.864014,6.317858,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,31.625,8.825421,Profitable if F to M below 10,3,8.327336,Profitable if F to M below 10,3
12024,3.540996,4.089857,4.57078,4.798435,5.02918,5.31537,5.887716,6.304128,6.664288,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,31.875,9.352519,Profitable if F to M below 10,3,8.327336,Profitable if F to M below 10,3
12025,2.813693,3.560693,4.02916,4.394824,4.674081,4.89438,5.140615,5.474273,5.905077,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,32.125,8.230841,Profitable if F to M below 10,3,8.327336,Profitable if F to M below 10,3
12026,5.389379,5.659794,5.844804,6.341327,6.704751,6.904074,7.158946,7.597869,7.894903,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,32.375,11.95937,Profitable even if F to M above 10,4,8.327336,Profitable if F to M below 10,3
12027,5.243917,5.729828,5.957505,6.251878,6.600365,6.738754,7.000081,7.27423,7.580739,1,1,1,1,1,1,1,1,1,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,6.261155,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-13.625,32.625,12.18997,Profitable even if F to M above 10,4,8.327336,Profitable if F to M below 10,3
