sitecode,iter,irr_sim,cumul_irr_sim,latgrid,longrid,lat,lon
15,168,.6347072,.445,"-9.125","13.625",-9.125,13.625
15,866,.6421888,.446,"-9.125","13.625",-9.125,13.625
15,40,.6497105,.447,"-9.125","13.625",-9.125,13.625
15,781,.6517316,.448,"-9.125","13.625",-9.125,13.625
15,108,.6527778,.449,"-9.125","13.625",-9.125,13.625
15,204,.6529227,.45,"-9.125","13.625",-9.125,13.625
15,713,.6535457,.451,"-9.125","13.625",-9.125,13.625
15,106,.6571991,.452,"-9.125","13.625",-9.125,13.625
15,873,.65869,.453,"-9.125","13.625",-9.125,13.625
15,537,.6685761,.454,"-9.125","13.625",-9.125,13.625
15,94,.6706485,.455,"-9.125","13.625",-9.125,13.625
15,426,.673699,.456,"-9.125","13.625",-9.125,13.625
15,122,.6745411,.457,"-9.125","13.625",-9.125,13.625
15,622,.6745998,.458,"-9.125","13.625",-9.125,13.625
15,729,.6764848,.459,"-9.125","13.625",-9.125,13.625
15,364,.6783736,.46,"-9.125","13.625",-9.125,13.625
15,701,.6791025,.461,"-9.125","13.625",-9.125,13.625
15,407,.6837242,.462,"-9.125","13.625",-9.125,13.625
15,494,.6856617,.463,"-9.125","13.625",-9.125,13.625
15,508,.6862187,.464,"-9.125","13.625",-9.125,13.625
15,766,.6905063,.465,"-9.125","13.625",-9.125,13.625
15,813,.690523,.466,"-9.125","13.625",-9.125,13.625
15,880,.6912454,.467,"-9.125","13.625",-9.125,13.625
15,975,.6924304,.468,"-9.125","13.625",-9.125,13.625
15,327,.6927927,.469,"-9.125","13.625",-9.125,13.625
15,387,.6953193,.47,"-9.125","13.625",-9.125,13.625
15,355,.696191,.471,"-9.125","13.625",-9.125,13.625
15,617,.7035242,.472,"-9.125","13.625",-9.125,13.625
15,197,.7059019,.473,"-9.125","13.625",-9.125,13.625
15,385,.7076932,.474,"-9.125","13.625",-9.125,13.625
15,527,.7081988,.475,"-9.125","13.625",-9.125,13.625
15,669,.7095432,.476,"-9.125","13.625",-9.125,13.625
15,917,.7121592,.477,"-9.125","13.625",-9.125,13.625
15,448,.7129735,.478,"-9.125","13.625",-9.125,13.625
15,621,.7135649,.479,"-9.125","13.625",-9.125,13.625
15,153,.7170825,.48,"-9.125","13.625",-9.125,13.625
15,690,.7185867,.481,"-9.125","13.625",-9.125,13.625
15,110,.7191935,.482,"-9.125","13.625",-9.125,13.625
15,34,.7208658,.483,"-9.125","13.625",-9.125,13.625
15,235,.7222898,.484,"-9.125","13.625",-9.125,13.625
15,384,.7224528,.485,"-9.125","13.625",-9.125,13.625
15,908,.7239679,.486,"-9.125","13.625",-9.125,13.625
15,224,.7384423,.487,"-9.125","13.625",-9.125,13.625
15,14,.7390015,.488,"-9.125","13.625",-9.125,13.625
15,99,.740148,.489,"-9.125","13.625",-9.125,13.625
15,763,.7445632,.49,"-9.125","13.625",-9.125,13.625
15,278,.7466751,.491,"-9.125","13.625",-9.125,13.625
15,583,.7469602,.492,"-9.125","13.625",-9.125,13.625
15,212,.7472346,.493,"-9.125","13.625",-9.125,13.625
15,771,.7504598,.494,"-9.125","13.625",-9.125,13.625
15,794,.7510902,.495,"-9.125","13.625",-9.125,13.625
15,128,.7514511,.496,"-9.125","13.625",-9.125,13.625
15,191,.7555357,.497,"-9.125","13.625",-9.125,13.625
15,326,.7562038,.498,"-9.125","13.625",-9.125,13.625
15,907,.7574111,.499,"-9.125","13.625",-9.125,13.625
15,625,.7594228,.5,"-9.125","13.625",-9.125,13.625
15,816,.7603508,.501,"-9.125","13.625",-9.125,13.625
15,166,.76469,.502,"-9.125","13.625",-9.125,13.625
15,590,.7671531,.503,"-9.125","13.625",-9.125,13.625
15,835,.7672824,.504,"-9.125","13.625",-9.125,13.625
15,560,.7688134,.505,"-9.125","13.625",-9.125,13.625
15,335,.7701789,.506,"-9.125","13.625",-9.125,13.625
15,464,.779776,.507,"-9.125","13.625",-9.125,13.625
15,614,.7830964,.508,"-9.125","13.625",-9.125,13.625
15,321,.7853277,.509,"-9.125","13.625",-9.125,13.625
15,985,.7857617,.51,"-9.125","13.625",-9.125,13.625
15,608,.786549,.511,"-9.125","13.625",-9.125,13.625
15,683,.7886453,.512,"-9.125","13.625",-9.125,13.625
15,239,.789618,.513,"-9.125","13.625",-9.125,13.625
15,777,.7907293,.514,"-9.125","13.625",-9.125,13.625
15,555,.7914571,.515,"-9.125","13.625",-9.125,13.625
15,270,.7920949,.516,"-9.125","13.625",-9.125,13.625
15,613,.7946711,.517,"-9.125","13.625",-9.125,13.625
15,525,.7968501,.518,"-9.125","13.625",-9.125,13.625
15,157,.7997742,.519,"-9.125","13.625",-9.125,13.625
15,436,.8001274,.52,"-9.125","13.625",-9.125,13.625
15,502,.8039269,.521,"-9.125","13.625",-9.125,13.625
15,784,.8055698,.522,"-9.125","13.625",-9.125,13.625
15,806,.8059589,.523,"-9.125","13.625",-9.125,13.625
15,88,.8108024,.524,"-9.125","13.625",-9.125,13.625
15,716,.8110999,.525,"-9.125","13.625",-9.125,13.625
15,399,.8113704,.526,"-9.125","13.625",-9.125,13.625
15,837,.8135464,.527,"-9.125","13.625",-9.125,13.625
15,638,.8146271,.528,"-9.125","13.625",-9.125,13.625
15,372,.8172346,.529,"-9.125","13.625",-9.125,13.625
15,236,.8172396,.53,"-9.125","13.625",-9.125,13.625
15,28,.8242291,.531,"-9.125","13.625",-9.125,13.625
15,478,.8245071,.532,"-9.125","13.625",-9.125,13.625
15,656,.8286339,.533,"-9.125","13.625",-9.125,13.625
15,865,.8288965,.534,"-9.125","13.625",-9.125,13.625
15,620,.8333325,.535,"-9.125","13.625",-9.125,13.625
15,545,.8365234,.536,"-9.125","13.625",-9.125,13.625
15,185,.8389137,.537,"-9.125","13.625",-9.125,13.625
15,171,.8461528,.538,"-9.125","13.625",-9.125,13.625
15,286,.8463969,.539,"-9.125","13.625",-9.125,13.625
15,767,.8485099,.54,"-9.125","13.625",-9.125,13.625
15,202,.8486865,.541,"-9.125","13.625",-9.125,13.625
15,6,.8514132,.542,"-9.125","13.625",-9.125,13.625
15,857,.8536652,.543,"-9.125","13.625",-9.125,13.625
15,161,.8577745,.544,"-9.125","13.625",-9.125,13.625
15,829,.8610702,.545,"-9.125","13.625",-9.125,13.625
15,604,.8653395,.546,"-9.125","13.625",-9.125,13.625
15,75,.8674957,.547,"-9.125","13.625",-9.125,13.625
15,226,.8732556,.548,"-9.125","13.625",-9.125,13.625
15,684,.876395,.549,"-9.125","13.625",-9.125,13.625
15,7,.8765256,.55,"-9.125","13.625",-9.125,13.625
15,173,.8778338,.551,"-9.125","13.625",-9.125,13.625
15,429,.8821557,.552,"-9.125","13.625",-9.125,13.625
15,521,.8844265,.553,"-9.125","13.625",-9.125,13.625
15,446,.8871887,.554,"-9.125","13.625",-9.125,13.625
15,681,.894661,.555,"-9.125","13.625",-9.125,13.625
15,519,.8948683,.556,"-9.125","13.625",-9.125,13.625
15,853,.8958708,.557,"-9.125","13.625",-9.125,13.625
15,568,.8960156,.558,"-9.125","13.625",-9.125,13.625
15,300,.8975186,.559,"-9.125","13.625",-9.125,13.625
15,914,.9006076,.56,"-9.125","13.625",-9.125,13.625
15,275,.9025774,.561,"-9.125","13.625",-9.125,13.625
15,878,.9032975,.562,"-9.125","13.625",-9.125,13.625
15,974,.9047499,.563,"-9.125","13.625",-9.125,13.625
15,743,.9063101,.564,"-9.125","13.625",-9.125,13.625
15,570,.9065288,.565,"-9.125","13.625",-9.125,13.625
15,129,.9077615,.566,"-9.125","13.625",-9.125,13.625
15,382,.9121113,.567,"-9.125","13.625",-9.125,13.625
15,347,.9121175,.568,"-9.125","13.625",-9.125,13.625
15,895,.9130024,.569,"-9.125","13.625",-9.125,13.625
15,172,.9133258,.57,"-9.125","13.625",-9.125,13.625
15,647,.9133363,.571,"-9.125","13.625",-9.125,13.625
15,529,.9194465,.572,"-9.125","13.625",-9.125,13.625
15,280,.9223405,.573,"-9.125","13.625",-9.125,13.625
15,815,.9233634,.574,"-9.125","13.625",-9.125,13.625
15,398,.9240076,.575,"-9.125","13.625",-9.125,13.625
15,216,.9311398,.576,"-9.125","13.625",-9.125,13.625
15,795,.9320775,.577,"-9.125","13.625",-9.125,13.625
15,839,.9334686,.578,"-9.125","13.625",-9.125,13.625
15,976,.9389609,.579,"-9.125","13.625",-9.125,13.625
15,42,.940308,.58,"-9.125","13.625",-9.125,13.625
15,165,.9409068,.581,"-9.125","13.625",-9.125,13.625
15,874,.9411498,.582,"-9.125","13.625",-9.125,13.625
15,274,.9426872,.583,"-9.125","13.625",-9.125,13.625
15,616,.9430608,.584,"-9.125","13.625",-9.125,13.625
15,288,.9469248,.585,"-9.125","13.625",-9.125,13.625
15,945,.9488389,.586,"-9.125","13.625",-9.125,13.625
15,792,.9533377,.587,"-9.125","13.625",-9.125,13.625
15,563,.9569039,.588,"-9.125","13.625",-9.125,13.625
15,653,.9573662,.589,"-9.125","13.625",-9.125,13.625
15,783,.9602686,.59,"-9.125","13.625",-9.125,13.625
15,670,.9636676,.591,"-9.125","13.625",-9.125,13.625
15,289,.9655524,.592,"-9.125","13.625",-9.125,13.625
15,55,.9727744,.593,"-9.125","13.625",-9.125,13.625
15,706,.9729695,.594,"-9.125","13.625",-9.125,13.625
15,886,.9751508,.595,"-9.125","13.625",-9.125,13.625
15,778,.975961,.596,"-9.125","13.625",-9.125,13.625
15,458,.977403,.597,"-9.125","13.625",-9.125,13.625
15,694,.9789701,.598,"-9.125","13.625",-9.125,13.625
15,649,.9793888,.599,"-9.125","13.625",-9.125,13.625
15,803,.9839333,.6,"-9.125","13.625",-9.125,13.625
15,225,.9850485,.601,"-9.125","13.625",-9.125,13.625
15,826,.9952314,.602,"-9.125","13.625",-9.125,13.625
15,201,.9963966,.603,"-9.125","13.625",-9.125,13.625
15,695,.9966928,.604,"-9.125","13.625",-9.125,13.625
15,738,.9995895,.605,"-9.125","13.625",-9.125,13.625
15,861,.9999973,.606,"-9.125","13.625",-9.125,13.625
15,546,1.003245,.607,"-9.125","13.625",-9.125,13.625
15,400,1.0054,.608,"-9.125","13.625",-9.125,13.625
15,89,1.005906,.609,"-9.125","13.625",-9.125,13.625
15,95,1.007567,.61,"-9.125","13.625",-9.125,13.625
15,606,1.008875,.611,"-9.125","13.625",-9.125,13.625
15,438,1.012307,.612,"-9.125","13.625",-9.125,13.625
15,333,1.012357,.613,"-9.125","13.625",-9.125,13.625
15,180,1.018195,.614,"-9.125","13.625",-9.125,13.625
15,43,1.01842,.615,"-9.125","13.625",-9.125,13.625
15,373,1.021082,.616,"-9.125","13.625",-9.125,13.625
15,911,1.025755,.617,"-9.125","13.625",-9.125,13.625
15,581,1.034046,.618,"-9.125","13.625",-9.125,13.625
15,661,1.038142,.619,"-9.125","13.625",-9.125,13.625
15,905,1.038777,.62,"-9.125","13.625",-9.125,13.625
15,230,1.04225,.621,"-9.125","13.625",-9.125,13.625
15,605,1.052329,.622,"-9.125","13.625",-9.125,13.625
15,903,1.05373,.623,"-9.125","13.625",-9.125,13.625
15,564,1.056125,.624,"-9.125","13.625",-9.125,13.625
15,78,1.057359,.625,"-9.125","13.625",-9.125,13.625
15,949,1.060727,.626,"-9.125","13.625",-9.125,13.625
15,506,1.063364,.627,"-9.125","13.625",-9.125,13.625
15,680,1.070161,.628,"-9.125","13.625",-9.125,13.625
15,612,1.070796,.629,"-9.125","13.625",-9.125,13.625
15,714,1.071346,.63,"-9.125","13.625",-9.125,13.625
15,912,1.073786,.631,"-9.125","13.625",-9.125,13.625
15,451,1.075589,.632,"-9.125","13.625",-9.125,13.625
15,850,1.075692,.633,"-9.125","13.625",-9.125,13.625
15,964,1.076129,.634,"-9.125","13.625",-9.125,13.625
15,535,1.07699,.635,"-9.125","13.625",-9.125,13.625
15,186,1.077476,.636,"-9.125","13.625",-9.125,13.625
15,984,1.079402,.637,"-9.125","13.625",-9.125,13.625
15,190,1.08649,.638,"-9.125","13.625",-9.125,13.625
15,447,1.088001,.639,"-9.125","13.625",-9.125,13.625
15,635,1.088728,.64,"-9.125","13.625",-9.125,13.625
15,468,1.093892,.641,"-9.125","13.625",-9.125,13.625
15,697,1.096484,.642,"-9.125","13.625",-9.125,13.625
15,505,1.096886,.643,"-9.125","13.625",-9.125,13.625
15,740,1.098224,.644,"-9.125","13.625",-9.125,13.625
15,376,1.098433,.645,"-9.125","13.625",-9.125,13.625
15,618,1.09907,.646,"-9.125","13.625",-9.125,13.625
15,910,1.102191,.647,"-9.125","13.625",-9.125,13.625
15,67,1.102535,.648,"-9.125","13.625",-9.125,13.625
15,332,1.106302,.649,"-9.125","13.625",-9.125,13.625
15,307,1.109344,.65,"-9.125","13.625",-9.125,13.625
15,856,1.111426,.651,"-9.125","13.625",-9.125,13.625
15,916,1.112022,.652,"-9.125","13.625",-9.125,13.625
15,789,1.112996,.653,"-9.125","13.625",-9.125,13.625
15,430,1.113546,.654,"-9.125","13.625",-9.125,13.625
15,946,1.116075,.655,"-9.125","13.625",-9.125,13.625
15,302,1.117988,.656,"-9.125","13.625",-9.125,13.625
15,198,1.121193,.657,"-9.125","13.625",-9.125,13.625
15,923,1.121598,.658,"-9.125","13.625",-9.125,13.625
15,369,1.122943,.659,"-9.125","13.625",-9.125,13.625
15,843,1.123269,.66,"-9.125","13.625",-9.125,13.625
15,162,1.127474,.661,"-9.125","13.625",-9.125,13.625
15,287,1.127791,.662,"-9.125","13.625",-9.125,13.625
15,514,1.130487,.663,"-9.125","13.625",-9.125,13.625
15,178,1.136251,.664,"-9.125","13.625",-9.125,13.625
15,391,1.141747,.665,"-9.125","13.625",-9.125,13.625
15,370,1.142852,.666,"-9.125","13.625",-9.125,13.625
15,818,1.143825,.667,"-9.125","13.625",-9.125,13.625
15,472,1.144745,.668,"-9.125","13.625",-9.125,13.625
15,136,1.145093,.669,"-9.125","13.625",-9.125,13.625
15,11,1.147698,.67,"-9.125","13.625",-9.125,13.625
15,962,1.148542,.671,"-9.125","13.625",-9.125,13.625
15,547,1.149288,.672,"-9.125","13.625",-9.125,13.625
15,950,1.153002,.673,"-9.125","13.625",-9.125,13.625
15,746,1.154056,.674,"-9.125","13.625",-9.125,13.625
15,486,1.156973,.675,"-9.125","13.625",-9.125,13.625
15,341,1.160475,.676,"-9.125","13.625",-9.125,13.625
15,5,1.162363,.677,"-9.125","13.625",-9.125,13.625
15,658,1.167786,.678,"-9.125","13.625",-9.125,13.625
15,51,1.1711,.679,"-9.125","13.625",-9.125,13.625
15,396,1.171262,.68,"-9.125","13.625",-9.125,13.625
15,576,1.178714,.681,"-9.125","13.625",-9.125,13.625
15,20,1.186606,.682,"-9.125","13.625",-9.125,13.625
15,176,1.193257,.683,"-9.125","13.625",-9.125,13.625
15,459,1.194919,.684,"-9.125","13.625",-9.125,13.625
15,930,1.195405,.685,"-9.125","13.625",-9.125,13.625
15,689,1.201856,.686,"-9.125","13.625",-9.125,13.625
15,664,1.205033,.687,"-9.125","13.625",-9.125,13.625
15,285,1.207198,.688,"-9.125","13.625",-9.125,13.625
15,336,1.209648,.689,"-9.125","13.625",-9.125,13.625
15,807,1.210187,.69,"-9.125","13.625",-9.125,13.625
15,541,1.215,.691,"-9.125","13.625",-9.125,13.625
15,544,1.217678,.692,"-9.125","13.625",-9.125,13.625
15,753,1.219642,.693,"-9.125","13.625",-9.125,13.625
15,594,1.220545,.694,"-9.125","13.625",-9.125,13.625
15,932,1.225829,.695,"-9.125","13.625",-9.125,13.625
15,538,1.226295,.696,"-9.125","13.625",-9.125,13.625
15,983,1.227799,.697,"-9.125","13.625",-9.125,13.625
15,603,1.234957,.698,"-9.125","13.625",-9.125,13.625
15,203,1.237044,.699,"-9.125","13.625",-9.125,13.625
15,944,1.237794,.7,"-9.125","13.625",-9.125,13.625
15,453,1.239316,.701,"-9.125","13.625",-9.125,13.625
15,509,1.239411,.702,"-9.125","13.625",-9.125,13.625
15,595,1.239986,.703,"-9.125","13.625",-9.125,13.625
15,927,1.240415,.704,"-9.125","13.625",-9.125,13.625
15,163,1.242297,.705,"-9.125","13.625",-9.125,13.625
15,443,1.245726,.706,"-9.125","13.625",-9.125,13.625
15,452,1.245737,.707,"-9.125","13.625",-9.125,13.625
15,193,1.24747,.708,"-9.125","13.625",-9.125,13.625
15,703,1.250002,.709,"-9.125","13.625",-9.125,13.625
15,654,1.250152,.71,"-9.125","13.625",-9.125,13.625
15,113,1.253219,.711,"-9.125","13.625",-9.125,13.625
15,528,1.253382,.712,"-9.125","13.625",-9.125,13.625
15,345,1.253507,.713,"-9.125","13.625",-9.125,13.625
15,9,1.256084,.714,"-9.125","13.625",-9.125,13.625
15,408,1.259647,.715,"-9.125","13.625",-9.125,13.625
15,311,1.261901,.716,"-9.125","13.625",-9.125,13.625
15,957,1.263717,.717,"-9.125","13.625",-9.125,13.625
15,655,1.268878,.718,"-9.125","13.625",-9.125,13.625
15,318,1.272547,.719,"-9.125","13.625",-9.125,13.625
15,169,1.273047,.72,"-9.125","13.625",-9.125,13.625
15,645,1.273828,.721,"-9.125","13.625",-9.125,13.625
15,553,1.278067,.722,"-9.125","13.625",-9.125,13.625
15,991,1.278522,.723,"-9.125","13.625",-9.125,13.625
15,267,1.281124,.724,"-9.125","13.625",-9.125,13.625
15,491,1.283559,.725,"-9.125","13.625",-9.125,13.625
15,892,1.28797,.726,"-9.125","13.625",-9.125,13.625
15,851,1.29373,.727,"-9.125","13.625",-9.125,13.625
15,132,1.29618,.728,"-9.125","13.625",-9.125,13.625
15,434,1.29777,.729,"-9.125","13.625",-9.125,13.625
15,125,1.297807,.73,"-9.125","13.625",-9.125,13.625
15,343,1.299935,.731,"-9.125","13.625",-9.125,13.625
15,805,1.301576,.732,"-9.125","13.625",-9.125,13.625
15,966,1.312545,.733,"-9.125","13.625",-9.125,13.625
15,485,1.313079,.734,"-9.125","13.625",-9.125,13.625
15,358,1.314156,.735,"-9.125","13.625",-9.125,13.625
15,107,1.32726,.736,"-9.125","13.625",-9.125,13.625
15,183,1.328987,.737,"-9.125","13.625",-9.125,13.625
15,540,1.340336,.738,"-9.125","13.625",-9.125,13.625
15,79,1.341123,.739,"-9.125","13.625",-9.125,13.625
15,960,1.347484,.74,"-9.125","13.625",-9.125,13.625
15,981,1.347661,.741,"-9.125","13.625",-9.125,13.625
15,158,1.352902,.742,"-9.125","13.625",-9.125,13.625
15,96,1.368108,.743,"-9.125","13.625",-9.125,13.625
15,589,1.368452,.744,"-9.125","13.625",-9.125,13.625
15,238,1.369192,.745,"-9.125","13.625",-9.125,13.625
15,26,1.370347,.746,"-9.125","13.625",-9.125,13.625
15,747,1.371521,.747,"-9.125","13.625",-9.125,13.625
15,48,1.373551,.748,"-9.125","13.625",-9.125,13.625
15,298,1.374327,.749,"-9.125","13.625",-9.125,13.625
15,884,1.374659,.75,"-9.125","13.625",-9.125,13.625
15,199,1.377381,.751,"-9.125","13.625",-9.125,13.625
15,156,1.388701,.752,"-9.125","13.625",-9.125,13.625
15,272,1.389182,.753,"-9.125","13.625",-9.125,13.625
15,997,1.393985,.754,"-9.125","13.625",-9.125,13.625
15,559,1.398403,.755,"-9.125","13.625",-9.125,13.625
15,467,1.399582,.756,"-9.125","13.625",-9.125,13.625
15,838,1.404198,.757,"-9.125","13.625",-9.125,13.625
15,894,1.404267,.758,"-9.125","13.625",-9.125,13.625
15,187,1.407947,.759,"-9.125","13.625",-9.125,13.625
15,752,1.413447,.76,"-9.125","13.625",-9.125,13.625
15,881,1.413717,.761,"-9.125","13.625",-9.125,13.625
15,301,1.418574,.762,"-9.125","13.625",-9.125,13.625
15,344,1.420692,.763,"-9.125","13.625",-9.125,13.625
15,319,1.423261,.764,"-9.125","13.625",-9.125,13.625
15,952,1.425855,.765,"-9.125","13.625",-9.125,13.625
15,988,1.428301,.766,"-9.125","13.625",-9.125,13.625
15,1000,1.431653,.767,"-9.125","13.625",-9.125,13.625
15,501,1.435993,.768,"-9.125","13.625",-9.125,13.625
15,109,1.438355,.769,"-9.125","13.625",-9.125,13.625
15,177,1.440233,.77,"-9.125","13.625",-9.125,13.625
15,145,1.442009,.771,"-9.125","13.625",-9.125,13.625
15,704,1.442067,.772,"-9.125","13.625",-9.125,13.625
15,845,1.443998,.773,"-9.125","13.625",-9.125,13.625
15,993,1.445229,.774,"-9.125","13.625",-9.125,13.625
15,462,1.448463,.775,"-9.125","13.625",-9.125,13.625
15,18,1.449338,.776,"-9.125","13.625",-9.125,13.625
15,111,1.453088,.777,"-9.125","13.625",-9.125,13.625
15,721,1.465418,.778,"-9.125","13.625",-9.125,13.625
15,633,1.476444,.779,"-9.125","13.625",-9.125,13.625
15,314,1.479061,.78,"-9.125","13.625",-9.125,13.625
15,969,1.482091,.781,"-9.125","13.625",-9.125,13.625
15,53,1.482184,.782,"-9.125","13.625",-9.125,13.625
15,573,1.485124,.783,"-9.125","13.625",-9.125,13.625
15,36,1.485185,.784,"-9.125","13.625",-9.125,13.625
15,820,1.487985,.785,"-9.125","13.625",-9.125,13.625
15,404,1.488392,.786,"-9.125","13.625",-9.125,13.625
15,242,1.493966,.787,"-9.125","13.625",-9.125,13.625
15,91,1.497443,.788,"-9.125","13.625",-9.125,13.625
15,624,1.499555,.789,"-9.125","13.625",-9.125,13.625
15,282,1.502333,.79,"-9.125","13.625",-9.125,13.625
15,150,1.51589,.791,"-9.125","13.625",-9.125,13.625
15,50,1.52015,.792,"-9.125","13.625",-9.125,13.625
15,412,1.522351,.793,"-9.125","13.625",-9.125,13.625
15,350,1.525108,.794,"-9.125","13.625",-9.125,13.625
15,869,1.530323,.795,"-9.125","13.625",-9.125,13.625
15,264,1.53378,.796,"-9.125","13.625",-9.125,13.625
15,69,1.53541,.797,"-9.125","13.625",-9.125,13.625
15,860,1.535982,.798,"-9.125","13.625",-9.125,13.625
15,325,1.540539,.799,"-9.125","13.625",-9.125,13.625
15,234,1.541557,.8,"-9.125","13.625",-9.125,13.625
15,900,1.544376,.801,"-9.125","13.625",-9.125,13.625
15,800,1.545853,.802,"-9.125","13.625",-9.125,13.625
15,629,1.552956,.803,"-9.125","13.625",-9.125,13.625
15,152,1.554259,.804,"-9.125","13.625",-9.125,13.625
15,65,1.555777,.805,"-9.125","13.625",-9.125,13.625
15,696,1.557747,.806,"-9.125","13.625",-9.125,13.625
15,522,1.562607,.807,"-9.125","13.625",-9.125,13.625
15,755,1.566455,.808,"-9.125","13.625",-9.125,13.625
15,921,1.570306,.809,"-9.125","13.625",-9.125,13.625
15,92,1.573547,.81,"-9.125","13.625",-9.125,13.625
15,751,1.574333,.811,"-9.125","13.625",-9.125,13.625
15,524,1.575151,.812,"-9.125","13.625",-9.125,13.625
15,659,1.58645,.813,"-9.125","13.625",-9.125,13.625
15,445,1.586763,.814,"-9.125","13.625",-9.125,13.625
15,437,1.58728,.815,"-9.125","13.625",-9.125,13.625
15,561,1.588347,.816,"-9.125","13.625",-9.125,13.625
15,142,1.590194,.817,"-9.125","13.625",-9.125,13.625
15,495,1.594712,.818,"-9.125","13.625",-9.125,13.625
15,692,1.597888,.819,"-9.125","13.625",-9.125,13.625
15,474,1.606556,.82,"-9.125","13.625",-9.125,13.625
15,120,1.613564,.821,"-9.125","13.625",-9.125,13.625
15,24,1.61424,.822,"-9.125","13.625",-9.125,13.625
15,760,1.614412,.823,"-9.125","13.625",-9.125,13.625
15,465,1.614718,.824,"-9.125","13.625",-9.125,13.625
15,352,1.618248,.825,"-9.125","13.625",-9.125,13.625
15,799,1.631335,.826,"-9.125","13.625",-9.125,13.625
15,57,1.631669,.827,"-9.125","13.625",-9.125,13.625
15,965,1.640597,.828,"-9.125","13.625",-9.125,13.625
15,925,1.641976,.829,"-9.125","13.625",-9.125,13.625
15,290,1.647294,.83,"-9.125","13.625",-9.125,13.625
15,769,1.647902,.831,"-9.125","13.625",-9.125,13.625
15,532,1.648074,.832,"-9.125","13.625",-9.125,13.625
15,248,1.651072,.833,"-9.125","13.625",-9.125,13.625
15,577,1.651901,.834,"-9.125","13.625",-9.125,13.625
