cellid,y_pred_sim_dif_probT_naive,vcr_sim_probT_naive,cr_sim_probT_naive,vcr_sim_gtP_naive,y_pred_sim_dif_probT_robust,vcr_sim_probT_robust,cr_sim_probT_robust,vcr_sim_gtP_robust,lat,lon,class_nono_probT,class_yesyes_probT,class_type1_probT,class_type2_probT
"4828",".7955236435","3.83398509","6.119412422","1",".4834867716","2.33343029","3.719129086",".8686666489","7.125","1.375","0","1","0","0"
"4829",".7955236435","3.668486834","6.119412422","1",".2590235472","1.192044497","1.992488861",".6823333502","7.125","1.625","0","0","0","1"
"4830",".7955236435","3.482192516","6.119412422","1",".3186489344","1.394099593","2.451145649",".7303333282","7.125","1.875","0","1","0","0"
"4831",".7955236435","3.38352704","6.119412422","1",".2824946642","1.204301476","2.17303586",".6733333468","7.125","2.125","0","0","0","1"
"4832",".7955236435","3.457487583","6.119412422","1",".314011097","1.365766287","2.415470123",".7113333344","7.125","2.375","0","1","0","0"
"4833",".7955236435","3.544993639","6.119412422","1",".4386373758","1.950854063","3.374133587",".8203333616","7.125","2.625","0","1","0","0"
"4834",".7955236435","3.627964973","6.119412422","1",".2985782623","1.359142303","2.296755791",".7126666903","7.125","2.875","0","1","0","0"
"4835",".7955236435","3.738576889","6.119412422","1",".2376827002","1.109452009","1.828328371",".6589999795","7.125","3.125","0","0","0","1"
"4836",".7955236435","3.812204361","6.119412422","1",".6680197716","3.201673508","5.138613701",".9476666451","7.125","3.375","0","1","0","0"
"4839",".7955236435","4.014678478","6.119412422","1",".5505440235","2.782445431","4.23495388",".899666667","7.125","4.125","0","1","0","0"
"484","1.500258923","10.54063892","11.54045296","1",".2172161341","1.524776697","1.670893312",".7429999709","14.375","-1.125","0","1","0","0"
"4840",".7955236435","4.071630955","6.119412422","1",".5263181925","2.686124802","4.048601627",".872666657","7.125","4.375","0","1","0","0"
"4841",".7955236435","4.125443459","6.119412422","1",".613307476","3.178196907","4.717749596",".9110000134","7.125","4.625","0","1","0","0"
"4842",".7955236435","4.267400265","6.119412422","1",".7519905567","4.03222084","5.784542561",".9756666422","7.125","5.125","0","1","0","0"
"4843",".7955236435","4.31643343","6.119412422","1",".551715374","2.989541054","4.243964195",".872666657","7.125","5.375","0","1","0","0"
"4844",".7955236435","4.363264084","6.119412422","1",".5402867794","2.974759817","4.156052589",".8706666827","7.125","5.625","0","1","0","0"
"4845",".7955236435","4.408072948","6.119412422","1",".5910255909","3.272604704","4.546350479",".9129999876","7.125","5.875","0","1","0","0"
"4846",".7955236435","4.451080799","6.119412422","1",".6127860546","3.436007023","4.713738918",".9466666579","7.125","6.125","0","1","0","0"
"4847",".7955236435","4.492573261","6.119412422","1",".2268629074","1.278370023","1.745099306",".6956666708","7.125","6.375","0","0","0","1"
"4848",".7955236435","4.532912731","6.119412422","1",".665042758","3.787010431","5.115713596",".9610000253","7.125","6.625","0","1","0","0"
"4849",".7955236435","4.572538853","6.119412422","1",".6043156385","3.470978975","4.648581505",".9053333402","7.125","6.875","0","1","0","0"
"485","1.500258923","10.61488914","11.54045296","1",".2062293291","1.458405018","1.586379528",".7269999981","14.375","-.875","0","1","0","0"
"4850",".7955236435","4.611884594","6.119412422","1",".5254337788","3.049854994","4.041798592",".8806666732","7.125","7.125","0","1","0","0"
"4851",".7955236435","4.597309589","6.119412422","1",".7856492996","4.538697243","6.043456078",".9766666889","7.125","7.375","0","1","0","0"
"4852",".7955236435","4.845389366","6.119412422","1",".6682767868","4.070651531","5.140590668",".9129999876","7.125","7.625","0","1","0","0"
"4853",".7955236435","4.808973312","6.119412422","1",".3764320612","2.275875807","2.895631313",".850333333","7.125","7.875","0","1","0","0"
"4854",".7955236435","4.853937626","6.119412422","1",".342602849","2.088023186","2.635406494",".8123333454","7.125","8.125","0","1","0","0"
"4855",".7955236435","4.898657322","6.119412422","1",".7315280437","4.504594803","5.627138615",".924333334","7.125","8.375","0","1","0","0"
"4856",".7955236435","4.916535854","6.119412422","1",".7312223911","4.52509594","5.624787331",".9190000296","7.125","8.625","0","1","0","0"
"4857",".7955236435","4.960364819","6.119412422","1",".3677281141","2.293828487","2.828677654",".8289999962","7.125","8.875","0","1","0","0"
"4858",".7955236435","5.407314777","6.119412422","1",".7041808367","4.787434578","5.416775703",".9603333473","7.125","9.125","0","1","0","0"
"4859",".7955236435","5.469427586","6.119412422","1",".3986617327","2.74282074","3.066628695",".8470000029","7.125","9.375","0","1","0","0"
"486","1.500258923","10.80207157","11.54045296","1",".2717388868","1.958482027","2.090299129",".8143333197","14.375","-.625","0","1","0","0"
"4860",".7955236435","5.542196274","6.119412422","1",".3933054209","2.739202738","3.025426388",".8213333488","7.125","9.625","0","1","0","0"
"4868",".7955236435","6.065984249","6.119412422","1","1.148537636","8.750484467","8.834905624",".9879999757","7.125","11.625","0","1","0","0"
"4869","-.0054683685","-.0421474352","-.0420643725","0","1.06458807","8.207901001","8.189138412",".9779999852","7.125","11.875","0","0","1","0"
"487","1.500258923","10.90145111","11.54045296","1",".225307703","1.637313366","1.733136177",".7549999952","14.375","-.375","0","1","0","0"
"4870","-.0054683685","-.0425933227","-.0420643725","0","1.276959658","9.938328743","9.822767258",".9763333201","7.125","12.125","0","0","1","0"
"4871","-.0054683685","-.0430345684","-.0420643725","0","1.254443884","9.871980667","9.649568558",".9879999757","7.125","12.375","0","0","1","0"
"4872",".7955236435","6.324026108","6.119412422","1","1.21075964","9.629185677","9.31353569",".9860000014","7.125","12.625","0","1","0","0"
"4873",".7955236435","6.386730194","6.119412422","1","1.105243683","8.882766724","8.501874924",".9829999804","7.125","12.875","0","1","0","0"
"4874",".7955236435","6.448606014","6.119412422","1","1.122193098","9.106347084","8.632254601",".9916666746","7.125","13.125","0","1","0","0"
"4875",".7955236435","6.509578705","6.119412422","1","1.128740549","9.235971451","8.682619095",".9950000048","7.125","13.375","0","1","0","0"
"4876",".7955236435","6.569567204","6.119412422","1","1.202595949","9.94152832","9.250738144",".9896666408","7.125","13.625","0","1","0","0"
"4877","-.0054683685","-.0455636084","-.0420643725","0","1.169801474","9.759393692","8.998472214",".9936666489","7.125","13.875","0","0","1","0"
"4878","-.0054683685","-.0459603295","-.0420643725","0","1.179334641","9.91908741","9.071805",".9896666408","7.125","14.125","0","0","1","0"
"4879","-.0054683685","-.0463480316","-.0420643725","0","1.145309806","9.698114395","8.81007576",".9860000014","7.125","14.375","0","0","1","0"
"4880","-.0054683685","-.0467257909","-.0420643725","0","1.109151006","9.472047806","8.531930923",".9943333268","7.125","14.625","0","0","1","0"
"4881",".7955236435","5.572268963","6.119412422","1","1.094626427","7.671051025","8.420204163",".996999979","7.125","14.875","0","1","0","0"
"4882",".7955236435","5.578219414","6.119412422","1",".9655091763","6.780167103","7.42699337",".9829999804","7.125","15.125","0","1","0","0"
"4883",".7955236435","5.763569355","6.119412422","1",".8745017052","6.33344698","6.72693634",".9876666665","7.125","15.375","0","1","0","0"
"4884",".7955236435","5.770570755","6.119412422","1",".8555080891","6.214697838","6.580831528",".9689999819","7.125","15.625","0","1","0","0"
"4885",".7955236435","5.778476715","6.119412422","1",".830983758","6.034809113","6.392182827",".9679999948","7.125","15.875","0","1","0","0"
"4886",".7955236435","5.847300529","6.119412422","1",".7778975964","5.718754292","5.983827591",".9589999914","7.125","16.125","0","1","0","0"
"4887",".7955236435","5.851706982","6.119412422","1",".6495313644","4.781795979","4.996395111",".8930000067","7.125","16.375","0","1","0","0"
"4888",".7955236435","5.88439703","6.119412422","1",".3812973499","2.820053577","2.933056593",".8420000076","7.125","16.625","0","1","0","0"
"4889",".7955236435","5.964835167","6.119412422","1",".2980829477","2.232920647","2.292945862",".7496666908","7.125","16.875","0","1","0","0"
"489","1.500258923","11.28268719","11.54045296","1",".2160441875","1.625194788","1.661878347",".747666657","14.375",".125","0","1","0","0"
"4890",".7955236435","5.963654041","6.119412422","1",".5621637106","4.212395668","4.324336052",".9646666646","7.125","17.375","0","1","0","0"
"4891",".7955236435","5.963439941","6.119412422","1",".4515672922","3.388153553","3.473594666",".8543333411","7.125","17.625","0","1","0","0"
"4892",".7955236435","6.014770985","6.119412422","1",".768917799","5.814085007","5.914752007",".9456666708","7.125","17.875","0","1","0","0"
"4893",".7955236435","5.883516788","6.119412422","1",".4163210392","3.076956272","3.202469349",".8636666536","7.125","18.125","0","1","0","0"
"4894",".7955236435","5.873903751","6.119412422","1",".3855535984","2.84736824","2.965796947",".8320000172","7.125","18.375","0","1","0","0"
"4895",".7955236435","5.784229279","6.119412422","1",".4719280005","3.437664032","3.630215406",".847333312","7.125","18.875","0","1","0","0"
"4896",".7955236435","5.753895283","6.119412422","1",".3809264898","2.756315708","2.930203915",".8006666899","7.125","19.125","0","1","0","0"
"4897",".7955236435","2.574766397","6.119412422","1",".6701731682","2.16930151","5.15517807",".8466666937","7.125","28.375","0","1","0","0"
"49","1.500258923","nan","11.54045296","nan",".212547183","nan","1.634978294","nan","15.875","-14.625","0","0","0","0"
"490","1.500258923","11.41357327","11.54045296","1",".1956241131","1.485090733","1.504800797",".7296666503","14.375",".375","0","1","0","0"
"4900",".7955236435","1.760156631","6.119412422","1",".5318642855","1.175329685","4.091263771",".6443333626","7.125","29.125","0","0","0","1"
"4901",".7955236435","1.733690023","6.119412422","1",".5282696486","1.150617838","4.063612938",".595666647","7.125","29.375","0","0","0","1"
"4902",".7955236435","1.70764792","6.119412422","1",".5799723864","1.245329857","4.461326122",".6779999733","7.125","29.625","0","0","0","1"
"4903",".7955236435","1.682130694","6.119412422","1",".7847640514","1.656628609","6.036646843",".845666647","7.125","29.875","0","1","0","0"
"4904",".7955236435","1.657241464","6.119412422","1",".7668339014","1.598435402","5.898722649",".8149999976","7.125","30.125","0","1","0","0"
"4905",".7955236435","1.633085728","6.119412422","1",".6482646465","1.333963275","4.986651421",".7123333216","7.125","30.375","0","1","0","0"
"4906",".7955236435","1.60976851","6.119412422","1",".6861232519","1.389531136","5.277871132",".7373333573","7.125","30.625","0","1","0","0"
"4908",".7955236435","1.56232655","6.119412422","1",".9069985151","1.782868385","6.976911545",".8669999838","7.125","31.125","0","1","0","0"
"4909",".7955236435","1.542675257","6.119412422","1",".6526640654","1.263795853","5.020492554",".6883333325","7.125","31.375","0","0","0","1"
"491","1.500258923","11.55508804","11.54045296","1",".1492555141","1.150230885","1.14811933",".6769999862","14.375",".625","0","0","0","1"
"4910",".7955236435","1.380997777","6.119412422","1",".7090718746","1.233041048","5.454399109",".6696666479","7.125","33.375","0","0","0","1"
"4911",".7955236435","1.387234092","6.119412422","1",".6771556139","1.179847717","5.208889008",".6340000033","7.125","33.625","0","0","0","1"
"4912",".7955236435","1.39444077","6.119412422","1",".7298094034","1.279462337","5.613918304",".6886666417","7.125","33.875","0","0","0","1"
"4913",".7955236435","1.380019307","6.119412422","1",".9122636318","1.579132318","7.017412663",".8396666646","7.125","34.125","0","1","0","0"
"4914",".7955236435","1.435882449","6.119412422","1","1.338822246","2.422859192","10.29863262",".9829999804","7.125","35.125","0","1","0","0"
"4915",".7955236435","1.453070164","6.119412422","1","1.420744061","2.594580889","10.92880058",".9866666794","7.125","35.375","0","1","0","0"
"4916","4.484897614","8.352081299","34.49921417","1","1.478582025","2.755609035","11.37370777",".9800000191","7.125","35.625","0","1","0","0"
"4917","4.484897614","8.498011589","34.49921417","1","1.352956891","2.558428526","10.40736008",".9486666918","7.125","35.875","0","1","0","0"
"4918","4.484897614","8.614694595","34.49921417","1","1.349184632","2.588677406","10.37834358",".9430000186","7.125","36.125","0","1","0","0"
"4920","4.484897614","8.932214737","34.49921417","1","1.134090066","2.265677452","8.723770142",".8956666589","7.125","36.625","0","1","0","0"
"4921","4.484897614","9.157806396","34.49921417","1","1.280590057","2.614885092","9.850692749",".9606666565","7.125","36.875","0","1","0","0"
"4922","4.484897614","9.442085266","34.49921417","1","1.314411879","2.768203974","10.11086082",".9589999914","7.125","37.125","0","1","0","0"
"4923","4.484897614","9.776310921","34.49921417","1",".9534788132","2.073955536","7.334452629",".9183333516","7.125","37.375","0","1","0","0"
"4924","-.0054683685","-.0123675363","-.0420643725","0","1.179944754","2.672173738","9.076498032",".9763333201","7.125","37.625","0","0","1","0"
"4925","-.0054683685","-.0128386142","-.0420643725","0",".7819674015","1.839269876","6.015133858",".8523333073","7.125","37.875","0","0","1","0"
"4926","-.0054683685","-.0133228768","-.0420643725","0",".6378777027","1.554835081","4.906751633",".7826666832","7.125","38.125","0","0","1","0"
"4927","-.0054683685","-.0138128335","-.0420643725","0",".5430482626","1.373861313","4.177294254",".7286666632","7.125","38.375","0","0","1","0"
"4928","-.0054683685","-.0142976716","-.0420643725","0",".4431680441","1.158314943","3.408985138",".652666688","7.125","38.625","1","0","0","0"
"4929","-.0054683685","-.0147440443","-.0420643725","0",".4491022825","1.210164785","3.454632998",".6823333502","7.125","38.875","1","0","0","0"
"4930","-.0054683685","-.0151705369","-.0420643725","0",".6416343451","1.778527141","4.935648918",".8886666894","7.125","39.125","0","0","1","0"
"4931","-.0054683685","-.0155879995","-.0420643725","0",".7288125753","2.074566364","5.606250763",".8949999809","7.125","39.375","0","0","1","0"
"4932","-.0054683685","-.0162338074","-.0420643725","0",".7146619558","2.119763136","5.49739933",".9076666832","7.125","39.625","0","0","1","0"
"4933","-.0054683685","nan","-.0420643725","nan",".7490901947","nan","5.762232304","nan","7.125","39.875","0","0","0","0"
"4934","-.0054683685","nan","-.0420643725","nan",".8434848785","nan","6.488345146","nan","7.125","40.125","0","0","0","0"
"4935","-.0054683685","nan","-.0420643725","nan",".9111982584","nan","7.009217262","nan","7.125","40.375","0","0","0","0"
"4936","-.0054683685","nan","-.0420643725","nan",".9198569059","nan","7.075822353","nan","7.125","40.625","0","0","0","0"
"4937","-.0054683685","nan","-.0420643725","nan",".8753339052","nan","6.733337879","nan","7.125","40.875","0","0","0","0"
"4938",".7955236435","nan","6.119412422","nan",".7315163612","nan","5.627048969","nan","6.875","-11.375","0","0","0","0"
"4943",".9677560329","nan","7.444277287","nan",".7460175753","nan","5.738596916","nan","6.875","-7.375","0","0","0","0"
"4944",".9677560329","nan","7.444277287","nan",".6826831102","nan","5.251408577","nan","6.875","-7.125","0","0","0","0"
"4945",".9677560329","nan","7.444277287","nan",".7444559336","nan","5.726583958","nan","6.875","-6.875","0","0","0","0"
"4946",".9677560329","nan","7.444277287","nan",".6112679243","nan","4.702061176","nan","6.875","-6.625","0","0","0","0"
"4947",".9677560329","nan","7.444277287","nan",".6879075766","nan","5.291596413","nan","6.875","-6.375","0","0","0","0"
"4948",".9677560329","nan","7.444277287","nan",".6090861559","nan","4.685277939","nan","6.875","-6.125","0","0","0","0"
"4949",".9677560329","nan","7.444277287","nan",".6316463947","nan","4.858818054","nan","6.875","-5.875","0","0","0","0"
"4950",".9677560329","nan","7.444277287","nan",".6983517408","nan","5.371936798","nan","6.875","-5.625","0","0","0","0"
"4951",".7955236435","nan","6.119412422","nan",".6524311304","nan","5.018701077","nan","6.875","-5.375","0","0","0","0"
"4952",".7955236435","nan","6.119412422","nan",".2891007662","nan","2.223852158","nan","6.875","-5.125","0","0","0","0"
"4953",".7955236435","nan","6.119412422","nan",".176284194","nan","1.356032252","nan","6.875","-4.875","0","0","0","0"
"4954",".7955236435","nan","6.119412422","nan",".7987120152","nan","6.143938541","nan","6.875","-4.625","0","0","0","0"
"4955",".7955236435","nan","6.119412422","nan",".8719352484","nan","6.707194328","nan","6.875","-4.375","0","0","0","0"
"4956",".7955236435","nan","6.119412422","nan",".8487445116","nan","6.528803825","nan","6.875","-4.125","0","0","0","0"
"4957",".7955236435","nan","6.119412422","nan",".8431171179","nan","6.485516548","nan","6.875","-3.875","0","0","0","0"
"4958",".7955236435","nan","6.119412422","nan",".75453794","nan","5.804138184","nan","6.875","-3.625","0","0","0","0"
"4959",".9677560329","nan","7.444277287","nan",".7549482584","nan","5.807293892","nan","6.875","-3.375","0","0","0","0"
"4960",".9677560329","nan","7.444277287","nan",".7384260893","nan","5.680200577","nan","6.875","-3.125","0","0","0","0"
"4961",".9677560329","nan","7.444277287","nan",".7390071154","nan","5.684670448","nan","6.875","-2.875","0","0","0","0"
"4962",".9677560329","nan","7.444277287","nan",".7124251127","nan","5.480193138","nan","6.875","-2.625","0","0","0","0"
